FileName,Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,124,24.74,27.7,0,0,1240,20,21,10/27/2015 9:48,,1240,,590,73,231,49,1062,835,95115,-449,4679,132,180,95,46
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,126,24.76,27.72,0,0,1260,20,21,10/27/2015 9:48,,1260,,622,106,269,71,1068,869,92999,-391,4291,-55,77,105,27
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,128,24.78,27.74,0,0,1280,20,21,10/27/2015 9:49,,1280,,627,122,276,53,1001,727,91040,-544,4030,69,84,121,54
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,130,24.8,27.76,0,0,1300,20,21,10/27/2015 9:49,,1300,,595,58,213,71,1138,714,123357,-774,4662,60,-39,56,50
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,132,24.82,27.78,0,0,1320,20,21,10/27/2015 9:50,,1320,,552,48,159,81,1135,533,136053,-1132,5062,-89,-188,94,60
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,134,24.84,27.8,0,0,1340,20,21,10/27/2015 9:50,,1340,,666,4,133,50,1207,447,151105,-1934,5416,-12,-149,61,24
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,136,24.86,27.82,0,0,1360,20,21,10/27/2015 9:51,,1360,,505,37,148,76,1151,593,142207,-1149,5102,-164,-188,75,78
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,138,24.88,27.84,0,0,1380,20,21,10/27/2015 9:51,,1380,,561,65,215,52,1078,998,78706,-770,3680,88,157,98,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,140,24.9,27.86,0,0,1400,20,21,10/27/2015 9:52,,1400,,602,38,190,87,1255,709,138891,-1397,4827,-193,215,76,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,142,24.92,27.88,0,0,1420,20,21,10/27/2015 9:52,,1420,,636,79,235,58,1049,809,110917,-532,4748,-64,-153,118,13
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,144,24.94,27.9,0,0,1440,20,21,10/27/2015 9:53,,1440,,593,70,165,79,1272,638,122297,-575,4832,29,49,58,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 2 at  30kV\U1456A-4H-1 1460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,1,146,24.96,27.92,0,0,1460,20,20,10/27/2015 9:53,,1460,,415,56,116,48,717,474,73571,-373,2391,97,107,45,14
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2   40.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,4,25.04,28,0,0,40,20,21,10/27/2015 12:04,,40,,610,59,167,51,1234,1021,74345,-655,3676,180,193,80,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2   60.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,6,25.06,28.02,0,0,60,20,21,10/27/2015 12:04,,60,,538,8,131,60,1151,508,143525,-1345,5340,-134,-97,157,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2   80.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,8,25.08,28.04,0,0,80,20,21,10/27/2015 12:05,,80,,650,43,252,70,1260,703,134566,-1099,5084,-99,-213,111,28
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,10,25.1,28.06,0,0,100,20,21,10/27/2015 12:05,,100,,659,98,179,70,1321,728,129712,-917,4576,108,56,84,15
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,12,25.12,28.08,0,0,120,20,21,10/27/2015 12:06,,120,,618,45,140,70,1246,779,126752,-1536,4516,-45,85,71,55
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,14,25.14,28.1,0,0,140,20,21,10/27/2015 12:06,,140,,597,25,165,52,1249,502,143496,-1709,5064,-34,-234,73,68
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,16,25.16,28.12,0,0,160,20,21,10/27/2015 12:07,,160,,600,63,206,91,949,757,112458,-919,4837,-47,23,78,25
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,18,25.18,28.14,0,0,180,20,21,10/27/2015 12:07,,180,,638,86,236,112,1168,843,118746,-722,4630,-118,-80,115,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,20,25.2,28.16,0,0,200,20,21,10/27/2015 12:08,,200,,641,94,217,37,1206,851,129737,-492,4980,220,55,66,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,22,25.22,28.18,0,0,220,20,21,10/27/2015 12:08,,220,,603,111,225,68,1406,600,127789,-710,4979,-28,186,102,55
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,24,25.24,28.2,0,0,240,20,21,10/27/2015 12:09,,240,,673,108,172,34,1423,608,127389,-1122,4338,-45,21,111,52
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,26,25.26,28.22,0,0,260,20,21,10/27/2015 12:09,,260,,548,24,200,78,1361,559,132423,-982,4832,-201,-43,74,51
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,28,25.28,28.24,0,0,280,20,21,10/27/2015 12:10,,280,,580,38,207,60,1096,673,117494,-499,6038,62,38,82,9
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,30,25.3,28.26,0,0,300,20,21,10/27/2015 12:10,,300,,477,43,142,35,1045,440,138161,-1509,4867,64,-61,88,70
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,32,25.32,28.28,0,0,320,20,21,10/27/2015 12:11,,320,,601,32,145,53,1145,310,155156,-1591,4980,-171,-92,82,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,34,25.34,28.3,0,0,340,20,21,10/27/2015 12:11,,340,,605,95,172,71,1331,294,142032,-963,4972,-84,-187,55,52
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,36,25.36,28.32,0,0,360,20,21,10/27/2015 12:12,,360,,476,24,116,52,1082,463,136694,-1323,4629,-58,30,94,7
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,38,25.38,28.34,0,0,380,20,21,10/27/2015 12:12,,380,,452,21,132,57,880,337,96815,-888,3954,-23,-14,119,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,40,25.4,28.36,0,0,400,20,21,10/27/2015 12:13,,400,,513,23,122,24,790,387,94670,-1029,4818,200,185,97,24
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,42,25.42,28.38,0,0,420,20,21,10/27/2015 12:13,,420,,555,35,104,43,825,278,76168,-774,3924,67,89,152,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,44,25.44,28.4,0,0,440,20,20,10/27/2015 12:14,,440,,493,38,110,36,592,304,72823,-769,3473,21,119,95,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,48,25.48,28.44,0,0,480,20,21,10/27/2015 12:14,,480,,653,105,266,56,1222,1251,70656,-299,4412,57,-104,118,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  500.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,50,25.5,28.46,0,0,500,20,21,10/27/2015 12:15,,500,,628,105,267,60,1259,1170,70740,-135,3908,59,353,85,39
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  520.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,52,25.52,28.48,0,0,520,20,21,10/27/2015 12:15,,520,,755,126,268,84,1249,1210,70097,-44,4361,173,125,130,6
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  540.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,54,25.54,28.5,0,0,540,20,21,10/27/2015 12:16,,540,,710,128,283,54,1195,1173,68827,-506,3962,160,-57,134,59
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  560.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,56,25.56,28.52,0,0,560,20,21,10/27/2015 12:16,,560,,477,66,264,44,908,926,67660,-7,4466,-12,-88,96,25
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  580.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,58,25.58,28.54,0,0,580,20,21,10/27/2015 12:17,,580,,542,69,229,74,816,965,66038,-396,4354,94,-145,110,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  600.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,60,25.6,28.56,0,0,600,20,20,10/27/2015 12:17,,600,,531,39,214,65,682,458,66398,-542,3841,48,3,78,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  620.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,62,25.62,28.58,0,0,620,20,20,10/27/2015 12:18,,620,,483,41,191,95,489,506,70966,-339,4077,-50,-113,100,50
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  640.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,64,25.64,28.6,0,0,640,20,21,10/27/2015 12:18,,640,,743,108,278,75,960,1343,51981,-376,4304,155,208,114,59
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  660.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,66,25.66,28.62,0,0,660,20,21,10/27/2015 12:19,,660,,629,94,293,45,1032,1454,32316,-172,3070,324,286,79,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  680.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,68,25.68,28.64,0,0,680,20,21,10/27/2015 12:19,,680,,621,81,309,77,1052,1467,41996,-178,3487,156,58,80,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  700.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,70,25.7,28.66,0,0,700,20,21,10/27/2015 12:20,,700,,679,112,254,35,1069,1265,63420,-55,4183,126,72,89,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  720.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,72,25.72,28.68,0,0,720,20,20,10/27/2015 12:20,,720,,524,60,223,51,490,858,48108,-413,3179,208,299,93,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  740.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,74,25.74,28.7,0,0,740,20,21,10/27/2015 12:21,,740,,571,62,213,51,772,646,64151,-406,4494,65,247,119,60
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  800.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,80,25.8,28.76,0,0,800,20,21,10/27/2015 12:21,,800,,630,105,306,70,1287,1417,38356,113,3421,335,228,95,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  820.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,82,25.82,28.78,0,0,820,20,21,10/27/2015 12:22,,820,,653,67,287,21,1241,1412,38131,-163,3405,344,122,130,9
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  840.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,84,25.84,28.8,0,0,840,20,21,10/27/2015 12:22,,840,,585,125,275,79,1199,1270,38093,27,3459,90,239,112,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  860.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,86,25.86,28.82,0,0,860,20,21,10/27/2015 12:23,,860,,602,59,270,57,1179,1251,39518,21,3577,318,243,111,20
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  880.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,88,25.88,28.84,0,0,880,20,21,10/27/2015 12:23,,880,,584,73,271,52,1202,1271,39523,-13,3286,136,172,125,-2
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  900.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,90,25.9,28.86,0,0,900,20,21,10/27/2015 12:24,,900,,634,102,279,52,1171,1373,40508,-99,3385,181,168,114,45
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  920.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,92,25.92,28.88,0,0,920,20,20,10/27/2015 12:24,,920,,595,104,299,31,935,1110,37990,260,3402,282,240,105,43
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  940.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,94,25.94,28.9,0,0,940,20,21,10/27/2015 12:25,,940,,505,122,236,55,801,1021,41649,-106,2743,65,112,95,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  960.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,96,25.96,28.92,0,0,960,20,21,10/27/2015 12:25,,960,,574,60,220,55,815,890,52056,-423,3116,24,48,76,20
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2  980.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,98,25.98,28.94,0,0,980,20,21,10/27/2015 12:26,,980,,536,95,249,105,1004,910,55412,-204,3541,-18,-22,113,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1000.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,100,26,28.96,0,0,1000,20,20,10/27/2015 12:26,,1000,,468,40,146,64,410,541,49308,-249,5486,-49,205,120,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1020.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,102,26.02,28.98,0,0,1020,20,20,10/27/2015 12:27,,1020,,597,127,284,62,799,1556,17643,29,3075,200,119,89,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1040.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,104,26.04,29,0,0,1040,20,20,10/27/2015 12:27,,1040,,534,139,352,60,749,1745,17849,321,3257,214,175,104,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1060.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,106,26.06,29.02,0,0,1060,20,21,10/27/2015 12:28,,1060,,545,114,362,74,891,1595,15441,294,3438,490,251,136,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1080.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,108,26.08,29.04,0,0,1080,20,21,10/27/2015 12:28,,1080,,669,145,354,69,1079,1678,25756,190,3150,341,160,96,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,110,26.1,29.06,0,0,1100,20,21,10/27/2015 12:29,,1100,,588,111,257,68,1266,1530,41715,-73,3484,237,122,136,22
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,112,26.12,29.08,0,0,1120,20,21,10/27/2015 12:29,,1120,,501,57,268,77,1275,1499,45168,-320,3471,238,204,101,52
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,114,26.14,29.1,0,0,1140,20,21,10/27/2015 12:30,,1140,,695,92,215,62,1209,1350,45804,-128,3305,102,144,126,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,116,26.16,29.12,0,0,1160,20,21,10/27/2015 12:30,,1160,,650,101,281,57,1296,1309,54014,-299,3793,-23,193,144,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,118,26.18,29.14,0,0,1180,20,21,10/27/2015 12:31,,1180,,662,76,301,42,1321,1404,55000,-68,3829,52,154,155,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,120,26.2,29.16,0,0,1200,20,21,10/27/2015 12:31,,1200,,608,109,356,69,1294,1411,55491,-164,4100,215,4,136,2
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,122,26.22,29.18,0,0,1220,20,21,10/27/2015 12:32,,1220,,696,48,301,66,1201,1390,55460,-134,3713,68,127,133,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,124,26.24,29.2,0,0,1240,20,21,10/27/2015 12:32,,1240,,684,79,302,69,1348,1274,55376,-69,3854,141,45,123,12
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,126,26.26,29.22,0,0,1260,20,21,10/27/2015 12:33,,1260,,617,130,270,63,1419,1313,56213,-26,3964,69,392,142,15
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,128,26.28,29.24,0,0,1280,20,21,10/27/2015 12:33,,1280,,672,125,276,61,1291,1558,56592,-273,4080,39,249,130,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,130,26.3,29.26,0,0,1300,20,21,10/27/2015 12:34,,1300,,614,114,306,75,1228,1608,57080,-106,3995,62,316,147,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,132,26.32,29.28,0,0,1320,20,21,10/27/2015 12:34,,1320,,633,90,318,71,1296,1583,56369,-147,4057,37,-152,103,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,134,26.34,29.3,0,0,1340,20,21,10/27/2015 12:35,,1340,,586,68,306,97,1297,1417,55546,16,4137,58,11,109,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,136,26.36,29.32,0,0,1360,20,21,10/27/2015 12:35,,1360,,630,57,193,79,809,1199,54468,-359,3791,32,264,139,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,138,26.38,29.34,0,0,1380,20,20,10/27/2015 12:36,,1380,,648,36,174,63,547,658,48440,-345,5967,49,305,150,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 2 at  30kV\U1456A-4H-2 1400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,4,H,2,140,26.4,29.36,0,0,1400,20,21,10/27/2015 12:36,,1400,,682,209,435,62,1118,1740,18589,570,3644,344,619,139,36
