FileName,Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2  840.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,84,20.64,22.11,0,0,840,20,21,21-10-2015 16:10,,840,,699,133,296,76,961,1660,55966,-1,4887,435,187,159,42
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2  860.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,86,20.66,22.13,0,0,860,20,21,21-10-2015 16:11,,860,,546,49,274,113,646,1399,51338,43,5602,236,274,163,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2  880.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,88,20.68,22.15,0,0,880,20,21,21-10-2015 16:11,,880,,646,77,254,59,901,1584,47734,73,4234,428,266,138,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2  900.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,90,20.7,22.17,0,0,900,20,21,21-10-2015 16:12,,900,,710,72,316,83,1061,1751,55632,-160,4715,354,76,154,59
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2  920.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,92,20.72,22.19,0,0,920,20,21,21-10-2015 16:12,,920,,541,61,342,107,1011,1814,55851,149,4959,17,-73,117,24
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2  940.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,94,20.74,22.21,0,0,940,20,21,21-10-2015 16:13,,940,,662,60,292,84,867,1717,59576,-112,4814,295,378,168,39
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2  960.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,96,20.76,22.23,0,0,960,20,21,21-10-2015 16:13,,960,,712,76,370,95,1104,1907,54875,92,4778,185,9,167,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2  980.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,98,20.78,22.25,0,0,980,20,21,21-10-2015 16:14,,980,,660,64,304,54,843,1553,53131,-59,5054,193,172,136,8
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1000.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,100,20.8,22.27,0,0,1000,20,21,21-10-2015 16:14,,1000,,713,115,300,54,1069,1649,63169,-75,4644,40,52,157,7
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1020.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,102,20.82,22.29,0,0,1020,20,21,21-10-2015 16:15,,1020,,667,108,332,71,959,1710,64296,-55,4950,211,178,109,43
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1040.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,104,20.84,22.31,0,0,1040,20,21,21-10-2015 16:15,,1040,,504,100,319,98,961,1355,57338,-146,4147,103,-56,185,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1060.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,106,20.86,22.33,0,0,1060,20,21,21-10-2015 16:16,,1060,,707,126,337,100,1096,1323,69763,-10,4688,107,184,132,76
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1080.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,108,20.88,22.35,0,0,1080,20,21,21-10-2015 16:16,,1080,,717,104,318,71,1063,1447,68932,230,5055,67,26,138,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,110,20.9,22.37,0,0,1100,20,21,21-10-2015 16:17,,1100,,646,68,240,57,1028,1297,70448,-299,4151,44,237,116,56
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,112,20.92,22.39,0,0,1120,20,21,21-10-2015 16:17,,1120,,538,50,288,39,629,1091,64307,89,5391,383,16,115,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,114,20.94,22.41,0,0,1140,20,21,21-10-2015 16:18,,1140,,554,49,213,99,599,1387,45753,-159,4551,82,86,110,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,116,20.96,22.43,0,0,1160,20,21,21-10-2015 16:18,,1160,,619,42,163,86,524,1144,38430,-566,5461,325,208,149,55
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,118,20.98,22.45,0,0,1180,20,21,21-10-2015 16:19,,1180,,690,121,270,50,772,1363,46913,55,7931,237,241,124,13
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,120,21,22.47,0,0,1200,20,21,21-10-2015 16:19,,1200,,654,107,348,98,1002,1649,67145,-15,4742,13,156,143,54
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,122,21.02,22.49,0,0,1220,20,21,21-10-2015 16:20,,1220,,630,115,316,90,961,1503,68872,11,4724,102,128,175,41
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,124,21.04,22.51,0,0,1240,20,21,21-10-2015 16:20,,1240,,617,102,294,65,814,1477,64911,-139,4761,178,193,131,54
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,126,21.06,22.53,0,0,1260,20,21,21-10-2015 16:21,,1260,,604,81,211,49,1030,1422,47876,-15,4646,344,573,81,7
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,128,21.08,22.55,0,0,1280,20,21,21-10-2015 16:21,,1280,,600,54,294,88,537,1420,54724,27,5793,312,139,145,15
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,130,21.1,22.57,0,0,1300,20,20,21-10-2015 16:22,,1300,,512,59,221,90,494,1108,38510,49,4594,99,242,114,0
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,132,21.12,22.59,0,0,1320,20,21,21-10-2015 16:22,,1320,,506,61,239,68,554,1240,45900,-4,4222,188,75,145,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,134,21.14,22.61,0,0,1340,20,21,21-10-2015 16:23,,1340,,607,104,288,114,490,1072,38475,40,7015,245,361,124,22
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,136,21.16,22.63,0,0,1360,20,20,21-10-2015 16:23,,1360,,465,36,270,101,463,1040,40628,78,4736,18,27,118,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,138,21.18,22.65,0,0,1380,20,20,21-10-2015 16:24,,1380,,430,22,219,75,415,1097,33555,-30,4566,300,108,138,6
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,140,21.2,22.67,0,0,1400,20,20,21-10-2015 16:24,,1400,,541,64,191,33,445,971,28906,342,7174,398,406,92,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,142,21.22,22.69,0,0,1420,20,21,21-10-2015 16:25,,1420,,521,57,166,71,530,962,51515,-166,6267,121,143,122,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,144,21.24,22.71,0,0,1440,20,21,21-10-2015 16:25,,1440,,555,56,168,94,517,952,41745,-301,5581,127,248,119,14
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,146,21.26,22.73,0,0,1460,20,20,21-10-2015 16:26,,1460,,517,91,251,73,630,987,53618,-204,3950,97,-39,106,51
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,148,21.28,22.75,0,0,1480,20,21,21-10-2015 16:26,,1480,,545,34,195,124,599,1019,61353,-315,4308,-101,34,97,41
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 2 at  30kV\U1456C-4H-2 1500.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,2,150,21.3,22.77,0,0,1500,20,21,21-10-2015 16:27,,1500,,638,102,284,64,837,1438,63060,-34,5421,39,433,120,26
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3   40.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,4,21.34,22.81,0,0,40,20,21,21-10-2015 17:09,,40,,682,93,341,82,1013,1757,56353,75,4801,102,44,126,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3   60.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,6,21.36,22.83,0,0,60,20,21,21-10-2015 17:09,,60,,617,114,287,87,984,1792,60864,-39,4283,9,218,135,51
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3   80.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,8,21.38,22.85,0,0,80,20,21,21-10-2015 17:10,,80,,671,87,296,92,810,1528,56568,124,5324,150,126,126,46
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,10,21.4,22.87,0,0,100,20,21,21-10-2015 17:10,,100,,729,69,333,87,1073,2062,46189,344,4679,266,311,148,25
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,12,21.42,22.89,0,0,120,20,21,21-10-2015 17:11,,120,,724,93,284,45,868,1864,48715,-131,5175,209,161,151,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,14,21.44,22.91,0,0,140,20,21,21-10-2015 17:11,,140,,779,111,303,73,1202,1336,62371,-290,4243,289,344,112,15
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,16,21.46,22.93,0,0,160,20,21,21-10-2015 17:12,,160,,580,53,257,51,789,1273,55896,-147,4605,108,131,141,21
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,18,21.48,22.95,0,0,180,20,21,21-10-2015 17:12,,180,,578,70,266,59,601,1216,45358,-111,5744,239,62,113,42
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,20,21.5,22.97,0,0,200,20,21,21-10-2015 17:13,,200,,482,36,243,45,443,953,36303,147,6329,152,432,111,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,22,21.52,22.99,0,0,220,20,21,21-10-2015 17:13,,220,,752,83,311,56,1265,1721,59068,-42,4490,180,95,109,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,24,21.54,23.01,0,0,240,20,21,21-10-2015 17:14,,240,,736,100,340,88,1209,1499,58690,126,4394,206,182,141,16
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,26,21.56,23.03,0,0,260,20,21,21-10-2015 17:14,,260,,656,151,305,81,1243,1585,57125,112,4201,35,149,143,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,28,21.58,23.05,0,0,280,20,21,21-10-2015 17:15,,280,,627,61,257,77,1135,1513,53131,-36,4443,314,184,118,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,30,21.6,23.07,0,0,300,20,20,21-10-2015 17:15,,300,,581,64,225,32,710,1211,60601,-339,3150,257,246,103,13
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,32,21.62,23.09,0,0,320,20,20,21-10-2015 17:16,,320,,476,46,194,48,488,923,36891,-128,4189,100,-46,126,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,34,21.64,23.11,0,0,340,20,20,21-10-2015 17:16,,340,,534,45,146,45,553,577,53432,-463,3751,167,-50,130,42
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,36,21.66,23.13,0,0,360,20,21,21-10-2015 17:17,,360,,685,97,323,67,1028,1862,43225,-23,5243,203,153,126,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,38,21.68,23.15,0,0,380,20,21,21-10-2015 17:17,,380,,655,118,403,80,1011,2052,46937,305,4822,277,82,189,16
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,40,21.7,23.17,0,0,400,20,21,21-10-2015 17:18,,400,,619,81,329,82,693,1567,40831,-50,4538,105,110,125,28
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,42,21.72,23.19,0,0,420,20,21,21-10-2015 17:18,,420,,792,88,374,65,929,2062,50586,304,4692,272,282,157,25
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,44,21.74,23.21,0,0,440,20,21,21-10-2015 17:19,,440,,671,69,293,78,755,1598,50443,-200,4764,188,-23,119,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,46,21.76,23.23,0,0,460,20,21,21-10-2015 17:19,,460,,724,88,305,93,857,1493,48396,146,4376,193,374,122,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,48,21.78,23.25,0,0,480,20,21,21-10-2015 17:20,,480,,653,115,380,108,953,1731,51884,358,4959,157,215,106,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  500.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,50,21.8,23.27,0,0,500,20,21,21-10-2015 17:20,,500,,611,52,231,74,662,1547,50926,33,4862,176,259,97,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  520.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,52,21.82,23.29,0,0,520,20,21,21-10-2015 17:21,,520,,661,118,204,45,586,773,58111,-229,5458,381,273,119,58
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  540.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,54,21.84,23.31,0,0,540,20,21,21-10-2015 17:21,,540,,694,127,390,76,1021,1904,38238,277,4165,142,183,130,54
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  560.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,56,21.86,23.33,0,0,560,20,21,21-10-2015 17:22,,560,,701,74,322,87,962,1938,48009,4,4468,262,144,97,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  580.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,58,21.88,23.35,0,0,580,20,21,21-10-2015 17:22,,580,,628,83,347,65,903,1392,59317,32,4617,58,158,116,25
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  600.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,60,21.9,23.37,0,0,600,20,21,21-10-2015 17:23,,600,,693,69,295,70,1013,1552,52162,12,5042,104,384,156,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  620.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,62,21.92,23.39,0,0,620,20,21,21-10-2015 17:23,,620,,663,93,229,76,809,1452,45848,-41,4735,177,106,107,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  640.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,64,21.94,23.41,0,0,640,20,21,21-10-2015 17:24,,640,,624,49,245,59,657,1567,46420,46,4626,216,361,132,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  660.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,66,21.96,23.43,0,0,660,20,20,21-10-2015 17:24,,660,,591,71,250,133,427,1300,28155,227,7570,79,-40,129,50
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  680.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,68,21.98,23.45,0,0,680,20,20,21-10-2015 17:25,,680,,566,26,186,73,556,1110,33278,-102,4936,158,337,137,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  700.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,70,22,23.47,0,0,700,20,20,21-10-2015 17:25,,700,,521,82,254,115,446,1326,36031,258,5233,141,259,102,24
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  720.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,72,22.02,23.49,0,0,720,20,21,21-10-2015 17:26,,720,,616,123,320,83,1021,1814,47717,192,4300,268,84,77,21
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  740.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,74,22.04,23.51,0,0,740,20,21,21-10-2015 17:26,,740,,774,154,321,50,1086,2011,52290,99,4640,174,277,115,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  760.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,76,22.06,23.53,0,0,760,20,21,21-10-2015 17:27,,760,,603,52,348,71,897,1818,47859,271,5204,80,16,140,42
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  780.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,78,22.08,23.55,0,0,780,20,21,21-10-2015 17:27,,780,,679,55,321,74,1024,1774,53495,-224,4240,147,103,162,11
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  800.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,80,22.1,23.57,0,0,800,20,21,21-10-2015 17:28,,800,,704,88,285,80,1146,1410,56264,-208,4100,140,123,98,47
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  820.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,82,22.12,23.59,0,0,820,20,21,21-10-2015 17:28,,820,,581,58,225,75,654,1205,56007,-456,3692,54,-101,134,49
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  840.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,84,22.14,23.61,0,0,840,20,21,21-10-2015 17:29,,840,,530,34,192,48,705,1194,61534,-543,3949,211,194,114,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  860.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,86,22.16,23.63,0,0,860,20,20,21-10-2015 17:29,,860,,521,54,155,82,585,992,42468,-425,4218,133,218,106,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  880.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,88,22.18,23.65,0,0,880,20,20,21-10-2015 17:30,,880,,520,21,163,77,513,796,43887,-164,3908,66,149,129,16
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-3\Run 2 at  30kV\U1456C-4H-3  900.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,4,H,3,90,22.2,23.67,0,0,900,20,20,21-10-2015 17:30,,900,,458,47,160,55,823,744,49527,-490,3036,98,82,107,21
