Site,Hole,Core,Type,Section,Interval,Depth (CSF-A),Depth (CCSF), Sample_ID ,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Rh,Ni,Cu,Zn,Ga,Br,Rb,Sr,Y,Zr,Nb,Mo,Pb,Bi,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,Si/Ca,ln(Si/Ca),ln(Si/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Ni/Ca,ln(Ni/Ca),ln(Ni/Ca) predicted,Zn/Ca,ln(Zn/Ca),ln(Zn/Ca) predicted,Br/Ca,ln(Br/Ca),ln(Br/Ca) predicted,Rb/Ca,ln(Rb/Ca),ln(Rb/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Cl/Ca,ln(Cl/Ca),Cu/Ca,ln(Cu/Ca),ln(Cu/Ca) predicted
U1456,C,5,H,3,80,31.6,33.37,800,-490,33548,-6322,-3640,92338,-47337,-673,1846513,1590,-483,77,108516,92704,529,17,175,64,1282,462,137608,-1107,4690,-34,-115,104,33,-0.000265365,#NUM!,0.977184858,0.018168299,-4.008077025,-1.907813126,-0.000364471,#NUM!,#NUM!,0.000861082,-7.057320258,-5.899296312,4.17E-05,-10.08500413,-6.957724668,0.058768067,-2.834156647,-2.936089468,0.000286486,-8.157821122,-9.039803677,9.48E-05,-9.26402358,-8.16272608,0.000694282,-7.272632916,-8.269628025,0.000250201,-8.293244663,-8.855383493,0.074523169,-2.596645211,-4.193214414,0.002539923,-5.975621692,-8.267591313,0.050006688,-2.995598517,9.21E-06,-11.59559621,-10.22030612
U1456,C,5,H,3,82,31.62,33.39,820,8,37523,-6976,-4402,85085,-70946,-4094,1731729,3528,-230,442,113699,120556,618,33,209,64,969,530,124740,-910,4880,58,-76,61,25,4.62E-06,-12.28518935,0.977302004,0.02166794,-3.831921532,-1.757041639,-0.002364111,#NUM!,#NUM!,0.00203727,-6.196144472,-5.445628908,0.000255236,-8.273321007,-6.226167023,0.065656347,-2.723321005,-2.850003424,0.000356869,-7.938142432,-8.846596269,0.000120689,-9.022296637,-7.99378312,0.000559556,-7.488366277,-8.392617615,0.000306053,-8.091753883,-8.723951058,0.072032056,-2.630644039,-4.220025889,0.002817993,-5.871730391,-8.173372291,0.049132976,-3.013224854,1.91E-05,-10.86812333,-9.729043683
U1456,C,5,H,3,84,31.64,33.41,840,415,62580,-5789,195,90252,-47865,919,1011737,36855,553,2017,188994,91554,581,30,200,74,740,440,80816,388,20091,117,242,145,42,0.000410186,-7.798900693,0.97747798,0.061854019,-2.782978196,-0.859251038,0.000908339,-7.003893091,-4.019960067,0.036427451,-3.31243264,-3.926489515,0.001993601,-6.217812676,-5.396152758,0.186801511,-1.677708666,-2.037876321,0.00057426,-7.462428457,-8.428205828,0.00019768,-8.528861847,-7.648921545,0.000731415,-7.220529027,-8.239923599,0.000434896,-7.740404487,-8.494765847,0.079878466,-2.527248969,-4.138488537,0.019857928,-3.919151981,-6.402578932,0.089205001,-2.416818177,2.97E-05,-10.42598183,-9.430465531
U1456,C,5,H,3,86,31.66,33.43,860,1784,62687,-5286,-4076,88117,-23632,10066,1567377,5845,-453,1608,146548,73287,603,73,168,66,872,721,67196,-641,3415,-60,163,95,24,0.001138207,-6.778300766,0.977793868,0.039994845,-3.219004711,-1.232446132,0.006422195,-5.047995392,-3.135698717,0.00372916,-5.591572206,-5.127140238,0.001025918,-6.88216763,-5.664419289,0.093498884,-2.369805781,-2.57542815,0.000384719,-7.862996883,-8.780505758,0.000107185,-9.1409501,-8.076710025,0.000556343,-7.494124656,-8.395900466,0.000460004,-7.684274942,-8.458152545,0.042871626,-3.149545079,-4.629231249,0.002178799,-6.128981308,-8.406673148,0.056219404,-2.878493324,4.66E-05,-9.974454638,-9.125549217
U1456,C,5,H,3,88,31.68,33.45,880,2546,67196,-4906,-4328,94338,-37576,13277,1481925,7358,343,1140,198957,79904,580,108,228,54,985,927,74508,-130,3862,94,128,76,29,0.001718036,-6.366573697,0.978045456,0.045343725,-3.093483475,-1.125012507,0.008959293,-4.715063982,-2.985180426,0.004965164,-5.305309041,-4.976336803,0.00076927,-7.170068935,-5.780673836,0.134255782,-2.008008476,-2.294420184,0.000391383,-7.845824373,-8.765402536,0.000153854,-8.779506847,-7.824097336,0.000664676,-7.316210835,-8.294471797,0.000625538,-7.376898911,-8.257651159,0.050277848,-2.990190695,-4.503564382,0.00260607,-5.949912013,-8.244275205,0.063659092,-2.75421312,7.29E-05,-9.526721249,-8.82319486
U1456,C,5,H,3,90,31.7,33.47,900,1565,58214,-4883,-4009,99409,-47620,7417,1442082,7422,575,259,191029,89565,574,61,223,88,1077,747,89094,-492,3860,-160,322,85,44,0.001085236,-6.825957358,0.977770884,0.040368023,-3.209717306,-1.224497042,0.005143258,-5.270068519,-3.236097977,0.005146725,-5.269394619,-4.957417085,0.000179601,-8.624770399,-6.368082287,0.132467502,-2.021417933,-2.304835308,0.000398036,-7.828969064,-8.750578292,0.000154638,-8.774426689,-7.820546813,0.000746837,-7.199663784,-8.228028323,0.000518001,-7.565533276,-8.380697356,0.061781508,-2.78415119,-4.341081628,0.002676686,-5.923175998,-8.220028313,0.06893436,-2.674600529,4.23E-05,-10.0707246,-9.19056032
U1456,C,5,H,3,92,31.72,33.49,920,1566,59194,-5028,-3281,111096,-22494,8597,1446955,8027,-249,94,182567,61287,632,40,183,56,1103,732,104606,-913,4611,-16,124,105,13,0.001082273,-6.82869203,0.977769598,0.040909358,-3.196396442,-1.213095715,0.005941443,-5.125803322,-3.170875682,0.005547512,-5.194405768,-4.917912959,6.50E-05,-9.641677124,-6.778709223,0.12617324,-2.070099398,-2.342646203,0.000436779,-7.736082512,-8.668884569,0.000126472,-8.975485753,-7.961066993,0.00076229,-7.179182887,-8.216352164,0.00050589,-7.589191392,-8.396129545,0.072293886,-2.627015716,-4.217164594,0.003186692,-5.748771874,-8.061861213,0.076779167,-2.566821935,2.76E-05,-10.49609245,-9.477811233
U1456,C,5,H,3,94,31.74,33.51,940,-186,32360,-5655,-2053,75226,-37839,-6585,1318458,3573,307,239,111213,87876,438,58,133,37,674,326,60484,-597,2884,105,107,117,56,-0.000141074,#NUM!,0.977238788,0.024543823,-3.707295059,-1.650373841,-0.004994471,#NUM!,#NUM!,0.002709984,-5.910812572,-5.295316063,0.000181272,-8.615509878,-6.364342889,0.08435081,-2.472770869,-2.655401134,0.000332206,-8.00975452,-8.9095791,0.000100875,-9.201624302,-8.119115224,0.000511203,-7.578743319,-8.444141566,0.000247259,-8.305076049,-8.863101106,0.045874802,-3.081839284,-4.575838459,0.002187404,-6.125039931,-8.403098714,0.057056046,-2.863721235,4.40E-05,-10.03153042,-9.164092492
U1456,C,5,H,3,98,31.78,33.55,980,6954,108999,-2644,-2417,97569,-34104,38871,833382,19400,661,1752,307956,59136,652,29,359,75,866,1794,19887,304,4045,390,210,135,19,0.008344313,-4.786175087,0.980920597,0.130791162,-2.034153413,-0.218331906,0.046642476,-3.065243649,-2.239296654,0.023278641,-3.760219054,-4.162383398,0.002102277,-6.164734128,-5.374719641,0.36952562,-0.995535205,-1.508032194,0.000782354,-7.153202838,-8.156241896,0.000430775,-7.749925011,-7.10452259,0.001039139,-6.869362491,-8.039723556,0.002152674,-6.141044357,-7.451503234,0.023863006,-3.735425869,-5.09125684,0.004853717,-5.32801057,-7.680272786,0.117075963,-2.1449323,3.48E-05,-10.26595157,-9.322397095
U1456,C,5,H,3,100,31.8,33.57,1000,8404,123420,-2542,-2100,87679,-29508,45561,895081,19774,636,2354,312261,59058,559,189,378,92,952,1727,17577,215,3648,486,37,120,28,0.009389094,-4.668206434,0.981373928,0.137886962,-1.981321044,-0.173112682,0.050901539,-2.97786213,-2.199791469,0.022091855,-3.812546273,-4.189949377,0.00262993,-5.940798208,-5.284294316,0.348863399,-1.05307484,-1.552723229,0.000624524,-7.378520023,-8.35440836,0.000422308,-7.7697753,-7.118395957,0.001063591,-6.846104461,-8.026464153,0.001929434,-6.250528418,-7.522919687,0.019637329,-3.930322988,-5.244952708,0.004075609,-5.502735145,-7.838730503,0.097956498,-2.323231799,0.000211154,-8.462922481,-8.104811551
U1456,C,5,H,3,102,31.82,33.59,1020,6245,98970,-2489,-1563,110593,-7491,42587,835243,20620,1193,1625,321799,33099,586,67,334,49,906,1886,17303,228,3511,205,221,141,26,0.007476866,-4.895941557,0.980544212,0.118492463,-2.132905927,-0.302854183,0.050987557,-2.976173658,-2.199028111,0.024687426,-3.701461222,-4.131429772,0.001945542,-6.242214885,-5.40600637,0.385275902,-0.953795573,-1.475613022,0.000701592,-7.26215819,-8.252068128,0.000399884,-7.824336986,-7.15652912,0.001084714,-6.826438673,-8.015252688,0.002258026,-6.093264516,-7.420336444,0.020716127,-3.876842804,-5.202778235,0.004203567,-5.471821803,-7.810695193,0.132408173,-2.021865905,8.02E-05,-9.43078536,-8.758409354
U1456,C,5,H,3,104,31.84,33.61,1040,6669,105933,-2222,-1789,96591,-21299,40664,852165,21702,851,686,330708,46359,655,85,350,67,868,1572,19857,386,3597,352,336,121,-2,0.007825949,-4.850310246,0.980695679,0.124310433,-2.084973351,-0.261828691,0.047718458,-3.04243699,-2.228985763,0.025466899,-3.670375748,-4.115053944,0.000805008,-7.124657821,-5.762336828,0.388079773,-0.946544359,-1.469981004,0.00076863,-7.170900213,-8.171806738,0.000410719,-7.797602295,-7.137844244,0.001018582,-6.889343734,-8.051114863,0.001844713,-6.295431476,-7.552209952,0.023301825,-3.75922358,-5.110023715,0.004221014,-5.467680005,-7.806938997,0.113347767,-2.177294601,9.97E-05,-9.212884193,-8.611260695
U1456,C,5,H,3,106,31.86,33.63,1060,6175,94534,-3110,-1729,108248,-14466,38933,888084,21464,782,707,364223,34757,731,149,354,53,1037,1577,45180,37,4196,212,194,97,20,0.006953171,-4.968557451,0.980316981,0.106447138,-2.240106775,-0.394607389,0.043839322,-3.127224113,-2.267318022,0.024168885,-3.72268922,-4.142612681,0.000796096,-7.135790946,-5.766832384,0.410122241,-0.891300016,-1.427072722,0.00082312,-7.102408152,-8.11156797,0.000398611,-7.827524699,-7.158757012,0.001167682,-6.752734404,-7.973233884,0.001775733,-6.333542025,-7.577069463,0.050873566,-2.978411822,-4.494275563,0.004724778,-5.354934643,-7.704690227,0.121889371,-2.104641442,0.000167777,-8.692875306,-8.260098694
U1456,C,5,H,3,108,31.88,33.65,1080,4946,85327,-3286,-1556,98729,-24049,32478,906728,21588,929,943,370816,49784,646,63,302,52,1302,1496,52091,-103,3672,214,297,113,27,0.005454778,-5.211263346,0.979666828,0.094104296,-2.363351581,-0.500092618,0.0358189,-3.329279578,-2.358667297,0.023808684,-3.737704911,-4.150522947,0.001040003,-6.868531512,-5.658913024,0.40896057,-0.894136533,-1.429275845,0.000712452,-7.246798291,-8.238559097,0.000333066,-8.007170777,-7.284311656,0.001435932,-6.545940972,-7.855340948,0.001649888,-6.407047636,-7.625017173,0.057449423,-2.856850326,-4.398412167,0.004049726,-5.509106043,-7.84450827,0.108884914,-2.217463792,6.95E-05,-9.574463068,-8.85543491
U1456,C,5,H,3,110,31.9,33.67,1100,4000,87593,-5303,1089,71799,-27003,14409,1045754,19884,667,574,287449,63230,664,74,229,29,816,867,52746,-275,3958,258,107,145,20,0.003824991,-5.566199074,0.978959664,0.083760617,-2.479792349,-0.599754272,0.013778575,-4.284640424,-2.790585936,0.019014032,-3.962578047,-4.268986115,0.000548886,-7.507619318,-5.916976681,0.274872484,-1.291447982,-1.737867648,0.000634949,-7.361966565,-8.339849594,0.000218981,-8.426526711,-7.577399518,0.000780298,-7.155834359,-8.203041168,0.000829067,-7.095209738,-8.073905312,0.050438248,-2.987005495,-4.501052534,0.003784829,-5.576754588,-7.905858736,0.068657638,-2.678622887,7.08E-05,-9.556183621,-8.843090799
U1456,C,5,H,3,112,31.92,33.69,1120,4872,97098,-2793,-630,81327,-34896,27154,771885,27069,1127,1204,327557,62288,647,93,287,92,1151,1257,51243,-20,4386,56,173,125,26,0.006311821,-5.065331045,0.980038699,0.12579335,-2.073114797,-0.251678955,0.035178815,-3.34731121,-2.366819398,0.035068695,-3.350446414,-3.946515171,0.001559818,-6.463186228,-5.495234599,0.424359846,-0.857173489,-1.400566649,0.000838208,-7.08424456,-8.09559309,0.000371817,-7.897108638,-7.207389227,0.001491155,-6.508204445,-7.833827354,0.001628481,-6.420107646,-7.633536217,0.066386832,-2.712256552,-4.284385517,0.005682194,-5.170417925,-7.537352016,0.10536155,-2.25035751,0.000120484,-9.023991361,-8.483701366
U1456,C,5,H,3,114,31.94,33.71,1140,3497,90788,-4081,1205,79522,-34679,11595,791158,18968,524,694,269480,66867,653,75,247,69,684,938,35106,-52,3623,68,147,135,34,0.004420103,-5.421592237,0.979217883,0.114753311,-2.164970577,-0.330298317,0.014655732,-4.222923724,-2.762683816,0.023974984,-3.730744346,-4.146856122,0.000877195,-7.038781013,-5.727659773,0.340614643,-1.077003519,-1.571308633,0.000825372,-7.099675845,-8.109164905,0.000312201,-8.071864637,-7.329526195,0.000864555,-7.053295056,-8.144583512,0.001185604,-6.737503025,-7.840573223,0.044372932,-3.115125639,-4.602088079,0.004579363,-5.386195283,-7.733040502,0.100513425,-2.297463982,9.48E-05,-9.26376486,-8.64562041
U1456,C,5,H,3,116,31.96,33.73,1160,10243,136949,-915,-1783,72617,-35162,46888,668213,31313,1287,4707,392862,54316,688,138,379,56,860,1836,16173,97,4078,345,250,94,31,0.015328945,-4.17801244,0.983951229,0.204948123,-1.584998391,0.166099877,0.070169242,-2.656845206,-2.054659718,0.046860806,-3.060573638,-3.793810193,0.007044161,-4.955556223,-4.886453603,0.587929298,-0.53114858,-1.147343102,0.001029612,-6.878573426,-7.914705328,0.000567184,-7.474826059,-6.912255933,0.001287015,-6.655429875,-7.917760572,0.002747627,-5.897017693,-7.292324641,0.02420336,-3.7212638,-5.080088633,0.006102844,-5.099000313,-7.472583384,0.108673432,-2.219407931,0.000206521,-8.485108579,-8.119793823
U1456,C,5,H,3,118,31.98,33.75,1180,7778,121958,-2966,-1430,72115,-27449,38010,824063,26620,1037,2524,335843,52092,649,130,391,22,892,1492,32636,378,4260,157,225,170,48,0.009438599,-4.662947748,0.981395408,0.147995966,-1.91057026,-0.112557086,0.046125114,-3.0763977,-2.2443394,0.032303355,-3.43258417,-3.989785341,0.003062873,-5.788402039,-5.222756743,0.407545297,-0.897603194,-1.431968401,0.000787561,-7.146569546,-8.150407915,0.000474478,-7.653294702,-7.036987667,0.001082442,-6.82853613,-8.016448448,0.001810541,-6.314129482,-7.564406661,0.039603768,-3.22883101,-4.691756134,0.005169508,-5.264977823,-7.623108388,0.087511513,-2.435984916,0.000157755,-8.754467812,-8.301692113
U1456,C,5,H,3,120,32,33.77,1200,9890,127837,-1424,-1681,79817,-18427,48349,716714,25092,1290,2486,367750,40465,688,178,490,89,929,1697,18601,285,3953,163,265,146,23,0.013799089,-4.283152731,0.983287425,0.178365429,-1.723920862,0.047196134,0.067459265,-2.696231338,-2.072466188,0.035009781,-3.352127807,-3.947400928,0.003468608,-5.664001884,-5.172523961,0.513105646,-0.667273517,-1.253071341,0.000959937,-6.948643318,-7.976331798,0.000683676,-7.288026765,-6.781701906,0.001296193,-6.648323417,-7.91370918,0.002367751,-6.045814891,-7.389385053,0.02595317,-3.651461534,-5.025042566,0.00551545,-5.200202092,-7.564363278,0.111365203,-2.194940362,0.000248356,-8.300648605,-7.995228003
U1456,C,5,H,3,122,32.02,33.79,1220,9375,125978,-1303,-1024,86560,-13965,53273,599889,27514,1795,2198,407420,31666,681,161,463,112,926,1909,12485,293,3563,440,171,164,15,0.015627891,-4.158698066,0.984080942,0.210002184,-1.56063735,0.186950493,0.088804762,-2.421315002,-1.948176512,0.045865152,-3.082049672,-3.805123767,0.003664011,-5.609196782,-5.150393661,0.679158978,-0.386900044,-1.035305264,0.00113521,-6.780937611,-7.828834629,0.000771809,-7.166772863,-6.696957554,0.001543619,-6.473625682,-7.814114002,0.003182255,-5.750165093,-7.19653269,0.020812184,-3.872216714,-5.199130101,0.005939432,-5.126141751,-7.497197954,0.144293361,-1.935906823,0.000268383,-8.223095552,-7.942856426
U1456,C,5,H,3,124,32.04,33.81,1240,8799,117985,-1961,-896,85559,-17179,45282,670646,28000,1164,1552,396962,36335,625,86,385,60,1052,1755,21594,388,3621,404,90,118,37,0.013120186,-4.333603348,0.982992849,0.175927389,-1.737683929,0.035416325,0.067519973,-2.695331824,-2.072059518,0.04175079,-3.176036917,-3.854636248,0.002314187,-6.068697005,-5.335939851,0.59190989,-0.524400869,-1.142102155,0.000931937,-6.978245056,-8.002366527,0.000574073,-7.462753372,-6.903818331,0.001568637,-6.457548313,-7.804948293,0.00261688,-5.94577257,-7.324127447,0.032198805,-3.435825929,-4.854992327,0.005399272,-5.221491196,-7.583670366,0.127576993,-2.059035231,0.000128235,-8.96164941,-8.441601846
U1456,C,5,H,3,126,32.06,33.83,1260,8696,118273,-1385,-1430,75759,-45223,41851,603719,31923,1923,910,451345,61033,670,78,360,103,1375,1863,17199,175,3274,331,272,105,13,0.014404052,-4.240245708,0.983549918,0.195907368,-1.630113346,0.127485987,0.069321986,-2.668993166,-2.060151811,0.052877249,-2.939782105,-3.730177213,0.001507324,-6.497419537,-5.509058009,0.747607745,-0.290876844,-0.960724045,0.001109788,-6.803586424,-7.84875426,0.000596304,-7.424760105,-6.877264838,0.00227755,-6.084655127,-7.592361888,0.003085873,-5.780920766,-7.216594616,0.028488419,-3.558257615,-4.951541955,0.005423053,-5.217096379,-7.579684706,0.125487189,-2.075551609,0.000129199,-8.95415531,-8.436541081
U1456,C,5,H,3,128,32.08,33.85,1280,8853,110872,-1794,-907,83699,-28293,45022,617172,30789,1386,1292,434367,41408,722,158,419,67,1266,1838,17162,182,3464,387,243,145,45,0.014344462,-4.244391369,0.983524062,0.17964522,-1.716771371,0.053315384,0.07294887,-2.617996494,-2.037096215,0.049887228,-2.99799027,-3.760841274,0.00209342,-6.168956348,-5.376424573,0.703802182,-0.351257954,-1.007622053,0.001169852,-6.750877893,-7.802397107,0.000678903,-7.295032112,-6.786597943,0.002051292,-6.18928543,-7.652011623,0.0029781,-5.816469729,-7.239783204,0.027807483,-3.582450116,-4.970620161,0.005612698,-5.182723763,-7.54851218,0.135616975,-1.997920723,0.000256006,-8.270307999,-7.974738992
U1456,C,5,H,3,130,32.1,33.87,1300,8802,114969,-1451,-1351,77197,-22767,44837,638509,29282,1661,675,422400,41140,774,98,400,61,1123,1744,16616,371,3410,473,384,158,31,0.01378524,-4.284156803,0.983281416,0.180058543,-1.714473244,0.05528235,0.070221406,-2.656102079,-2.05432375,0.045859964,-3.082162778,-3.805183352,0.00105715,-6.852178359,-5.652309621,0.661541184,-0.413183039,-1.055719266,0.001212199,-6.715319176,-7.771123216,0.000626459,-7.375426503,-6.842785583,0.001758785,-6.343132095,-7.739719607,0.002731363,-5.902954445,-7.296197185,0.026023126,-3.648769684,-5.022919773,0.005340567,-5.23242348,-7.593584854,0.120901976,-2.112775175,0.000153483,-8.781923571,-8.320232988
U1456,C,5,H,3,132,32.12,33.89,1320,7952,110388,-2092,-637,84348,-19027,43837,623942,30599,1571,1364,427188,36719,665,116,310,61,1223,1759,17180,139,3151,325,311,154,34,0.012744774,-4.362633946,0.982829958,0.176920291,-1.732055983,0.040233284,0.070258133,-2.655579206,-2.054087359,0.049041417,-3.015090087,-3.769849458,0.002186101,-6.125635856,-5.358931759,0.684659792,-0.378833218,-1.02903976,0.001065804,-6.844025654,-7.884320562,0.000496841,-7.607240397,-7.004800313,0.001960118,-6.234750559,-7.677931293,0.002819172,-5.87131195,-7.275556785,0.027534611,-3.592311499,-4.978396848,0.005050149,-5.288337553,-7.644293326,0.135185642,-2.001106317,0.000185915,-8.590222503,-8.190777256
U1456,C,5,H,3,134,32.14,33.91,1340,8920,120061,-1869,-832,76600,-27220,46099,616017,32010,862,2432,437138,47940,762,141,387,71,1223,1777,17349,298,3469,307,424,139,40,0.01448012,-4.234978614,0.983582924,0.194898842,-1.635274614,0.123068458,0.074833974,-2.592483303,-2.025561701,0.051962852,-2.957226207,-3.739366766,0.003947943,-5.534560596,-5.120255569,0.709620027,-0.343025626,-1.001228004,0.001236979,-6.695083284,-7.753325748,0.000628229,-7.372605147,-6.840813737,0.001985335,-6.221967704,-7.670643788,0.002884661,-5.848348011,-7.260577408,0.028163184,-3.569739693,-4.960596722,0.005631338,-5.179408193,-7.54550529,0.124347218,-2.084677484,0.00022889,-8.382269949,-8.050346897
U1456,C,5,H,3,136,32.16,33.93,1360,9288,132757,-1205,-1278,65816,-23270,44495,558974,31536,1345,4924,338726,43368,611,101,425,45,724,1533,11796,341,4484,418,313,131,40,0.016616157,-4.097379716,0.984509751,0.237501208,-1.437582571,0.292273077,0.079601198,-2.530726137,-1.997641287,0.056417651,-2.87497321,-3.696035887,0.008808996,-4.731981752,-4.796174232,0.605978096,-0.500911439,-1.123857915,0.001093074,-6.81876128,-7.862100546,0.000760322,-7.181769071,-6.707438403,0.00129523,-6.649066847,-7.914133009,0.002742525,-5.898876361,-7.29353705,0.021102949,-3.858342469,-5.188188871,0.00802184,-4.825587455,-7.224625263,0.117744296,-2.139239991,0.000180688,-8.618737723,-8.210033584
U1456,C,5,H,3,138,32.18,33.95,1380,9844,129024,-1835,-1322,67318,-26046,48711,633974,23664,1249,5725,340013,40473,660,150,473,66,891,1771,13996,192,3413,305,164,92,75,0.015527451,-4.165145812,0.984037361,0.203516233,-1.592009511,0.16009906,0.076834381,-2.566103067,-2.013635197,0.037326452,-3.288053038,-3.913646341,0.009030339,-4.707165395,-4.786153386,0.536320101,-0.623024092,-1.218702812,0.001041052,-6.867523388,-7.90498682,0.000746087,-7.200667835,-6.72064675,0.00140542,-6.567418796,-7.867585455,0.00279349,-5.880463585,-7.281526397,0.022076615,-3.81323637,-5.152618201,0.005383502,-5.224416274,-7.586323119,0.106184165,-2.242580284,0.000236603,-8.349127929,-8.02796609
U1456,C,5,H,3,140,32.2,33.97,1400,10048,128428,-1205,-1724,62484,-32527,47801,611093,23199,872,4234,337329,48136,566,93,361,52,919,1763,12147,379,3510,276,520,126,48,0.016442669,-4.107875547,0.984434474,0.210161138,-1.559880721,0.187598091,0.078222136,-2.548202597,-2.005542394,0.037963125,-3.271139983,-3.904736543,0.006928569,-4.972101984,-4.893134781,0.552009269,-0.594190442,-1.196307716,0.000926209,-6.984410358,-8.00778891,0.000590745,-7.434126478,-6.883810995,0.001503863,-6.499718314,-7.828989411,0.002884995,-5.848232254,-7.260501899,0.019877498,-3.918166931,-5.235366442,0.005743807,-5.15963312,-7.527571276,0.102249576,-2.280338633,0.000152186,-8.790404943,-8.325960458
U1456,C,5,H,3,142,32.22,33.99,1420,10182,135354,-787,-1131,60463,-25534,51480,519620,24509,1335,2647,352587,45059,599,176,493,56,849,1809,10357,551,3530,215,213,121,51,0.019595089,-3.93247632,0.985802309,0.260486509,-1.345204207,0.37133972,0.099072399,-2.311904392,-1.898711976,0.047167161,-3.054057378,-3.790377427,0.005094107,-5.279670852,-5.01733109,0.678547785,-0.387800375,-1.036004551,0.001152765,-6.765591456,-7.815337686,0.00094877,-6.96034388,-6.552684338,0.001633886,-6.416793868,-7.781714184,0.00348139,-5.660323569,-7.137929064,0.019931873,-3.915435156,-5.233212164,0.006793426,-4.991799904,-7.375363333,0.116360032,-2.151066167,0.000338709,-7.990369059,-7.785696226
