Site,Hole,Core,Type,Section,Interval,Rh,Ca,Ti,Mn,Cl,Cr,Ar,Si,K,Fe,P,S,Al,Ba,Br,Pb,Ga,Sr,Cu,Y,Ni,Nb,Zr,Rb,Zn,Bi,Mo,ln(Al/Ca),predicted_ln(Al/Ca),predicted_Al/Ca,ln(Ba/Ca),ln(Br/Ca),predicted_ln(Br/Ca),predicted_Br/Ca,ln(Cl/Ca),predicted_ln(Cl/Ca),predicted_Cl/Ca,ln(Cu/Ca),predicted_ln(Cu/Ca),predicted_Cu/Ca,ln(Fe/Ca),predicted_ln(Fe/Ca),predicted_Fe/Ca,ln(K/Ca),predicted_ln(K/Ca),predicted_K/Ca,ln(Mn/Ca),predicted_ln(Mn/Ca),predicted_Mn/Ca,ln(Nb/Ca),predicted_ln(Nb/Ca),predicted_Nb/Ca,ln(Ni/Ca),predicted_ln(Ni/Ca),predicted_Ni/Ca,ln(Rb/Ca),predicted_ln(Rb/Ca),predicted_Rb/Ca,ln(Si/Ca),predicted_ln(Si/Ca),predicted_Si/Ca,ln(Sr/Ca),predicted_ln(Sr/Ca),predicted_Sr/Ca,ln(Ti/Ca),predicted_ln(Ti/Ca),predicted_Ti/Ca,ln(Y/Ca),predicted_ln(Y/Ca),predicted_Y/Ca,ln(Zn/Ca),predicted_ln(Zn/Ca),predicted_Zn/Ca,ln(Zr/Ca),predicted_ln(Zr/Ca),predicted_Zr/Ca
U1456,C,4,H,5,42,48245,1152695,12694,686,109260,171,-20679,78142,26584,264623,-3715,-2215,3820,-2828,1009,102,67,40934,66,1,590,183,3408,1178,320,55,206,-5.7096075353370175,-1.4688424241542184,0.23019179548215077,,-7.040898216584029,-8.125482858758858,0.0002959018167721761,-2.35612759498793,-2.5106540298835824,0.08121510476150474,-9.767958494911213,-9.02614172228245,0.00012022546268897865,-1.4715517863939362,-1.8360975179079342,0.15943841918728793,-3.7695484269032082,-2.521128671669191,0.08036884550034036,-7.426735609211753,-5.815515182257286,0.0029809442022504123,-8.748127084096218,-9.114362306368086,0.00011007349197780732,-7.577490700037873,-8.47296304771133,0.00020904457573512337,-6.886039872726107,-7.913121701941043,0.0003659105322164726,-2.691330273570382,-0.7106827382496332,0.49130864772150334,-3.337896944398244,-4.79522448895995,0.008269142288240354,-4.508728517071223,-4.58974656821163,0.010155431756499167,-13.957613236937638,-9.563224989054252,7.026582634636572e-05,-8.189292241143866,-7.295771002540913,0.0006784016762916124,-5.8237323489884325,-8.040852120070792,0.0003220344211760493
U1456,C,4,H,5,44,81243,1258163,8946,255,99697,-56,-43508,66072,8690,198781,-4900,-2885,2651,-1958,971,82,85,76050,76,-187,576,-23,4347,758,261,41,72,-6.1624710723071505,-1.6769067134954523,0.18695137671675202,,-7.166836810304852,-8.19766789390477,0.00027529483869946495,-2.5352724133697806,-2.542420169318961,0.07867576053229802,-9.714429938309845,-8.983351374948537,0.0001254816061157891,-1.8452042833996418,-2.1178308693302133,0.12029227538457055,-4.975235060336739,-3.0732738210569943,0.0462694288006642,-8.50389973343775,-6.185528093619057,0.002059013913363592,,,,-7.689055617900285,-8.564848215888883,0.00019069253032603814,-7.414479892953805,-8.264753547512118,0.0002574323611497824,-2.9466629431056233,-0.9165569157552351,0.39989354061708243,-2.8060169809087374,-4.394697953603277,0.012342607802679617,-4.946201494603383,-4.8504389617616255,0.007824941944930717,,,,-8.480642871273483,-7.438556231386748,0.0005881337138644575,-5.667922047607385,-7.9112542160635835,0.0003665945034223051
U1456,C,4,H,5,46,75532,1298043,7377,477,107068,73,-34198,57070,6910,185223,-5054,-2815,1785,-1808,1040,126,35,62622,130,-150,558,56,3304,626,211,23,306,-6.589194609372776,-1.8729612028428528,0.15366794545690546,,-7.129392311451098,-8.176205589253577,0.0002812671610463059,-2.4951488779772992,-2.5353054236543606,0.07923751455731608,-9.208833853130933,-8.579181461371618,0.0001879787823447898,-1.947052520038453,-2.1946242676739782,0.11140041037774412,-5.2356433868248,-3.1925280205674555,0.041067919054146765,-7.908851812698175,-5.981125246735508,0.0025259823390738406,-10.051016612851367,-9.604714596294658,6.741017437670132e-05,-7.752009341205205,-8.616697072716882,0.00018105728723457224,-7.637017932486417,-8.412833667403309,0.0002219998909289151,-3.124334440055762,-1.0598130582902994,0.34652058342578423,-3.0314963705384095,-4.564492803798816,0.010415160397134155,-5.170245972702213,-4.983948216634287,0.0068469757767873505,,,,-8.724510170110449,-7.558070810974103,0.0005218810806019973,-5.973479168945647,-8.165406618882386,0.000284321016353568
U1456,C,4,H,5,48,44533,1187676,9342,1524,96085,406,-18860,88320,27086,228789,-4363,-2453,4925,-2137,874,85,53,24443,99,197,502,262,2814,1114,252,21,376,-5.485429460828965,-1.3658457199583576,0.25516478675719917,,-7.214428638779618,-8.224946408850911,0.00026788670513947166,-2.5145205190686264,-2.538740422542732,0.07896580071842915,-9.392389164300564,-8.725914271270181,0.00016232431633716297,-1.6469535540261835,-1.968350154345341,0.13968712840784483,-3.7807367462198376,-2.5262523713679146,0.07995811280491347,-6.658415278188563,-5.551592130842436,0.0038812728274063204,-8.419164510674058,-8.990554763504635,0.00012458096109276606,-7.768908894743425,-8.630615590730761,0.0001785546947113393,-6.971796593947925,-7.97018549915375,0.0003456148686817805,-2.598787152924232,-0.6360654208436509,0.5293711846663401,-3.8834098590919024,-5.206017172860107,0.005483469966425804,-4.845233373373101,-4.790271539891931,0.00831020052457122,-8.704305285697165,-7.851384734940725,0.0003892126385845969,-8.45807992692373,-7.427498574943781,0.0005946731833859694,-6.04514677676082,-8.225017387077633,0.00026786769169095693
U1456,C,4,H,5,50,59084,1198470,9804,1053,97550,-245,-27837,86102,24827,241169,-4142,-2938,4712,-2078,957,75,57,22557,51,125,535,306,2576,1335,291,30,341,-5.538688575922754,-1.3903151661122064,0.24899681690524628,,-7.132752909801223,-8.1781318050612,0.00028072590125347095,-2.5084359552029194,-2.537661501556307,0.07905104455544733,-10.064730668529851,-9.263379286574574,9.483431073730682e-05,-1.6033030897253668,-1.9354377780139718,0.14436105689137368,-3.8768692516382703,-2.5702763284172905,0.07651439939953633,-7.037157789120202,-5.681692656820296,0.003407785347727984,-8.272971199301796,-8.935533809370611,0.00013162760332335915,-7.71428955435817,-8.585630954223113,0.00018677031571919694,-6.799869730419827,-7.855782808192566,0.00038750461165653537,-2.6332683823044225,-0.6638675612863527,0.514856240839993,-3.9727555832080403,-5.27329801776051,0.005126674796603857,-4.806010556606173,-4.766898461987957,0.00850672321224763,-9.168242563951875,-8.002563100205366,0.0003346039045391707,-8.323233034082683,-7.361412757848095,0.0006353002997623679,-6.142563214029932,-8.306045188025475,0.0002470190279606569
U1456,C,4,H,5,52,43614,1143301,9211,1780,124083,-100,-13882,71015,23901,236579,-4074,-2614,3778,-2341,961,110,115,22707,86,35,482,103,2466,1319,353,49,243,-5.712480202129293,-1.47016224640939,0.22988818362842883,,-7.081455841220455,-8.148729533771801,0.0002891024212718361,-2.2207242746828992,-2.4866441768960703,0.08318866512652245,-9.49508295393724,-8.808006956120883,0.00014953098095704713,-1.5753927809999446,-1.9143934523920192,0.14743122953128343,-3.8677546721422718,-2.5661022995130356,0.07683444017929479,-6.465061606904617,-5.485173882011815,0.004147813786369327,-9.314701261961112,-9.327596766694711,8.893571374555921e-05,-7.7714861361401475,-8.632738213717532,0.00017817609236911658,-6.764801097473433,-7.832447618478354,0.0003966534348999139,-2.778783848875519,-0.7811963662888539,0.4578579177324003,-3.9190017242134703,-5.2328192473930475,0.005338453645754143,-4.821276549202512,-4.775995545360525,0.008429687772136405,-10.394082188701335,-8.40201457615359,0.00022441476783750165,-8.082962193257451,-7.243660731786063,0.0007146906746211321,-6.139077566466458,-8.303145940579508,0.000247736236426601
U1456,C,4,H,5,54,67039,1066101,9879,1057,116358,361,-37032,62026,18648,244231,-4417,-2448,2962,-1987,1031,124,85,22614,40,-232,592,222,2791,1139,270,22,392,-5.885898631108694,-1.5498378644237678,0.21228238956421588,,-6.9412341419194785,-8.068357758978932,0.00031329736861287105,-2.2150917015121423,-2.485645403354427,0.08327179327040041,-10.190639171822502,-9.36402964836759,8.575384370561062e-05,-1.4736488482076024,-1.8376786989722609,0.15918651738160775,-4.046024445220845,-2.647741083387988,0.07081098865119806,-6.916328640066201,-5.640187055015222,0.003552203886520363,-8.47684124406416,-9.012261836644091,0.0001219058129197304,-7.496011991052432,-8.405856962559632,0.0002235541340868212,-6.841612662489256,-7.883559175767445,0.00037688925169031864,-2.8442096949751656,-0.8339490840585388,0.4343306867168377,-3.853194163441248,-5.183263565424042,0.005609668986237771,-4.681352054891964,-4.692613820747814,0.00916270516003184,,,,-8.281096666938064,-7.340762550835328,0.0006485557755854419,-5.945363392400116,-8.142020837085298,0.00029104844206044627
U1456,C,4,H,5,56,64456,975912,10400,933,130272,462,-32366,52195,18944,249492,-3796,-2063,2009,-2626,938,105,123,25614,57,-74,530,38,2753,1238,270,28,207,-6.185735332580857,-1.6875952794446634,0.18496377582186793,,-6.947377748389567,-8.071879129480726,0.0003121960726742742,-2.013747846093086,-2.4499429083368742,0.08629851328437868,-9.748076429561241,-9.010248140686805,0.0001221515414906563,-1.3639455678644026,-1.7549626109472007,0.17291370725058638,-3.941885159712059,-2.600050415050196,0.07426983380254812,-6.952722496548447,-5.652688582396069,0.0035080723429889993,-10.153541537669405,-9.643300624157748,6.485862711819821e-05,-7.518250690849624,-8.424172815876847,0.00021949681937414242,-6.66987524415125,-7.769282544452155,0.00042251629475125677,-2.9283857135533924,-0.9018200252194659,0.40583036567739683,-3.6402333414097745,-5.0228956890795935,0.006585429716267918,-4.541566612266327,-4.609314957748113,0.00995863805951472,,,,-8.192705738397416,-7.297443890587512,0.0006772677349794344,-5.870681192253184,-8.079902629753041,0.0003097011896318586
U1456,C,4,H,5,58,60940,987539,9434,959,130063,169,-28507,52596,19421,245463,-3371,-2236,2436,-1969,974,86,93,31826,73,83,619,266,3012,1215,319,30,616,-6.004858639818658,-1.6044930257508723,0.20099142656246055,,-6.92155996500591,-8.057080984242816,0.00031685034788626063,-2.0271970412142224,-2.4523277331471625,0.08609295166046323,-9.512511827500054,-8.821939473654385,0.00014746208388234113,-1.3920697666210105,-1.7761682092912803,0.16928557296215502,-3.928861034822994,-2.5940860067345466,0.07471413309093645,-6.9370801937650075,-5.647315349233981,0.0035269727663543304,-8.219474959866746,-8.91540009662637,0.0001343046143329789,-7.37486599596385,-8.306080793258102,0.00024701023294727826,-6.700471912873796,-7.789642022688872,0.0004140010604416945,-2.932575918441636,-0.9051985783302654,0.4044615598266462,-3.4349324238783163,-4.8682960221454525,0.007686451678709583,-4.650895804804239,-4.674464784940584,0.009330517635129718,-9.384130660851847,-8.072912285535358,0.0003118736919750202,-8.037780165863602,-7.221517906427218,0.0007306924539099984,-5.792611679728662,-8.014966966960767,0.00033047915658802483
U1456,C,4,H,5,60,85185,1094664,9026,197,87748,436,-51644,69574,20122,250712,-3609,-2794,3112,-1630,974,68,73,40227,74,-329,613,214,3007,1242,226,20,-17,-5.862937139531503,-1.5392884029696918,0.2145337086730995,,-7.024546721187251,-8.116110566794717,0.0002986881316743061,-2.5237336757842077,-2.5403741087610148,0.07883690069784215,-9.601892931625617,-8.893390092416702,0.00013729343073298354,-1.473897875853671,-1.8378664653966417,0.159156630304412,-3.99638900197779,-2.6250104928146145,0.07243899694129795,-8.622754296091797,-6.226355412100216,0.0019766428332318696,-8.539982009807934,-9.036025339525077,0.00011904305310022142,-7.487593088893575,-8.398923131965226,0.00022510960704224357,-6.781479762336362,-7.843545850033349,0.0003922756211623812,-2.7558118115177863,-0.7626740624048285,0.4664175283601038,-3.303664333882034,-4.769445986614576,0.008485079705760802,-4.79809344444284,-4.7621806141988055,0.008546951458301349,,,,-8.4854230255575,-7.440898891236354,0.0005867575292224223,-5.897259841841256,-8.102009879706511,0.0003029296736054155
U1456,C,4,H,5,62,66707,1152487,9115,-57,98215,112,-37852,68359,23071,249250,-3519,-3421,3686,-1676,900,93,63,58786,60,-20,618,204,3680,1226,298,26,95,-5.7451356357330905,-1.4851655068426806,0.2264648560912669,,-7.155038010638548,-8.190905099884061,0.00027716291056141974,-2.462518541794482,-2.529519379612622,0.07969731523701595,-9.863088211740758,-9.10218774114351,0.00011142177963986669,-1.5312210861387738,-1.8810880690988097,0.15242416747055765,-3.9111010773972503,-2.585952820155184,0.07532427491077248,,,,-8.639312780118642,-9.07340922327504,0.00011467491906310152,-7.530944316505168,-8.4346273203079,0.00021721404234629127,-6.845920657466702,-7.886425779670718,0.0003758104065399577,-2.8249042652780108,-0.8183831579765832,0.4411443389072352,-2.975773763663407,-4.5225314888316905,0.010861493088130251,-4.8397560868500955,-4.787007596729325,0.008337368860586147,,,,-8.260339287457453,-7.3305897663177175,0.0006551870658950288,-5.746764742799882,-7.976832986867949,0.0003433250173997044
U1456,C,4,H,5,64,58105,1234661,8893,266,96111,196,-22153,73620,25502,237435,-4275,-1889,3817,-2660,922,67,79,64252,113,-81,660,40,3743,1032,299,39,161,-5.779086943691506,-1.500764145694982,0.2229597213254717,,-7.199761772880142,-8.21653970682928,0.0002701482415574778,-2.553047943928971,-2.545572144281907,0.07842816691433764,-9.298919177724395,-8.651195028966004,0.00017491769150040828,-1.6486578156487872,-1.9696351647292785,0.13950774427725765,-3.8797948369932485,-2.5716161025493722,0.0764119560273029,-8.442810687655037,-6.1645436074353785,0.0021026777921452976,-10.3374275423228,-9.712507507379376,6.052176488968366e-05,-7.534067161416265,-8.437199303825178,0.0002166560892403275,-7.087053050395228,-8.046878858746545,0.0003200994405431247,-2.8196349895037236,-0.8141345523513959,0.4430225743425741,-2.955738865759079,-4.507444422586143,0.011026603538173013,-4.9332872670370955,-4.842743307245781,0.00788539229892749,,,,-8.32586342304605,-7.362701859882715,0.0006344818604925529,-5.798664288532307,-8.020001328667117,0.00032881958592197825
U1456,C,4,H,5,66,58474,1261242,9369,49,98091,128,-26198,70513,18658,202568,-3931,-2501,2847,-2074,856,76,89,88187,87,-14,520,251,4828,1020,227,10,262,-6.093586420438026,-1.6452582477488868,0.19296272416954657,,-7.295337131574321,-8.27132125093415,0.0002557471617529869,-2.5539566094905326,-2.545733269773503,0.07841553115538735,-9.58169938906148,-8.877247518151968,0.00013952768492463585,-1.828776596087227,-2.1054444208527308,0.12179153554170091,-4.213577220195157,-2.7244720094869814,0.06558081962911998,-10.155787209605437,-6.752962229747615,0.0011674163383991224,-8.522154568584279,-9.029315847711214,0.00011984445699049898,-7.79377869614059,-8.651098426443857,0.0001749345898067717,-7.120049601437747,-8.068835254357086,0.00031314780627787395,-2.8840551387516498,-0.8660763789313841,0.42059858543295253,-2.6603926688747412,-4.285037118139551,0.013773110279577006,-4.902445861764875,-4.824364755486503,0.008031654314546678,,,,-8.62265749023466,-7.508154810455565,0.0005485924123687284,-5.565419925498642,-7.825996309084142,0.00039922064094718464
U1456,C,4,H,5,68,71846,1206623,10145,624,108176,-51,-28138,59334,7285,200927,-5495,-1978,1558,-2254,860,151,38,75310,222,-149,552,47,3925,612,214,41,199,-6.652177880203051,-1.901898329407211,0.14928495804073516,,-7.246403717386191,-8.243273770661265,0.00026302176549853023,-2.4118212973032853,-2.5205296932122923,0.08041699912745383,-8.600658724761464,-8.093010590436696,0.0003056681289609201,-1.7926391696394441,-2.078196862368585,0.12515568178075331,-5.109763388004439,-3.1348811753373047,0.043504922979984054,-7.567185738264317,-5.8637607188315926,0.0028405410941956446,-10.153188504923685,-9.643167757624198,6.486724523167095e-05,-7.689788060356649,-8.565451457477483,0.0001905775313506798,-7.586603824121418,-8.379287370210363,0.00022957348808241517,-3.0123983301356985,-0.9695592157055799,0.3792501687844595,-2.773967899538347,-4.370563734599369,0.01264411063585573,-4.778599854373829,-4.750564283785348,0.008646814568962605,,,,-8.637360091611892,-7.515360266992053,0.0005446537605182797,-5.728214476417236,-7.961403483037603,0.0003486634306958596
U1456,C,4,H,5,70,56319,1337415,8536,1920,86319,124,-23306,93732,26118,222092,-3358,-3322,5110,-2419,897,78,59,27173,54,-3,463,32,3071,1189,282,35,384,-5.567294521133204,-1.4034579236434643,0.24574572308074297,,-7.307193342272157,-8.278116951605686,0.000254015072639569,-2.740444189266783,-2.5788014350469832,0.07586487853704206,-10.11726515776668,-9.305374983529275,9.093414602033196e-05,-1.7954022149080597,-2.080280193832704,0.12489521242719503,-3.935869193550601,-2.597295398578403,0.07447473053536928,-6.546168739309127,-5.5130347116832095,0.0040338472263046635,-10.640513301531227,-9.826576116261347,5.3997321403923514e-05,-7.96852215024472,-8.79501760799236,0.0001514859603914775,-7.025381307640171,-8.005841564267598,0.00033350871391556224,-2.658054278932656,-0.6838523759650403,0.5046690677188277,-3.8962700921060573,-5.21570143420969,0.00543062291551535,-5.054201411349364,-4.914796666684417,0.007337209639910697,,,,-8.46434213339284,-7.430567559498145,0.0005928509382226537,-6.076490683890131,-8.251088222133788,0.0002609744045956442
