Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF), Sample_ID ,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,Si/Ca,ln(Si/Ca),ln(Si/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Ni/Ca,ln(Ni/Ca),ln(Ni/Ca) predicted,Zn/Ca,ln(Zn/Ca),ln(Zn/Ca) predicted,Br/Ca,ln(Br/Ca),ln(Br/Ca) predicted,Rb/Ca,ln(Rb/Ca),ln(Rb/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Cl/Ca,ln(Cl/Ca),Cu/Ca,ln(Cu/Ca),ln(Cu/Ca) predicted
U1456,A,3,H,3,6,17.06,19.01,60,2911,68920,-5411,-2234,117528,-28023,18231,1201814,13921,814,625,273664,65993,592,102,205,72,1129,902,101930,-424,4967,-144,105,119,42,0.002422172,-6.023090696,-1.636119053,0.057346644,-2.858640949,-0.924010789,0.015169569,-4.188463919,-2.747104538,0.011583323,-4.45818887,-4.530073897,0.000520047,-7.56159099,-5.938770442,0.227709113,-1.479686285,-1.884072337,0.000492589,-7.615836005,-8.563127767,0.000170575,-8.676332661,-7.751988897,0.000939413,-6.970255076,-8.097242419,0.000750532,-7.19472812,-8.138821153,0.084813457,-2.467301058,-4.091213614,0.004132919,-5.488771325,-7.826066715,0.097792171,-2.324910758,8.48717E-05,-9.374369827,-8.720311944
U1456,A,3,H,3,8,17.08,19.03,80,2409,64639,-5273,-680,138086,-26289,17129,1136328,15682,1028,605,275856,66049,691,69,230,51,1073,996,106628,-486,5218,133,139,111,20,0.002119986,-6.156345566,-1.693938341,0.056884104,-2.866739346,-0.930942206,0.015073993,-4.194784356,-2.749962008,0.013800593,-4.283043732,-4.437807438,0.000532417,-7.538084111,-5.929278364,0.242760893,-1.4156783,-1.834357335,0.000608099,-7.405172745,-8.377849429,0.000202406,-8.50523326,-7.632407525,0.00094427,-6.965098826,-8.094302841,0.000876507,-7.039565311,-8.037608453,0.093835583,-2.366211149,-4.011494112,0.004591984,-5.383443103,-7.73054455,0.121519491,-2.107680611,6.07219E-05,-9.709206064,-8.946426855
U1456,A,3,H,3,10,17.1,19.05,100,5261,85552,-4410,-127,98590,-39961,21501,968756,24164,480,743,337899,76108,633,29,240,60,797,934,84630,-457,5883,60,-8,134,38,0.005430676,-5.215691651,-1.285788608,0.088311195,-2.426888396,-0.554473778,0.022194443,-3.807913329,-2.575057616,0.024943329,-3.691148852,-4.125997215,0.000766963,-7.173072008,-5.781886477,0.348796807,-1.05326574,-1.5528715,0.000653415,-7.333297631,-8.314635266,0.00024774,-8.30312913,-7.491156949,0.000822705,-7.102913374,-8.172870915,0.000964123,-6.944291615,-7.97546142,0.087359459,-2.437723961,-4.067889115,0.006072737,-5.103945938,-7.477068571,0.101769692,-2.285042938,2.99353E-05,-10.41647222,-9.424043692
U1456,A,3,H,3,12,17.12,19.07,120,5543,93658,-3409,-1526,96811,-35117,29659,891127,22919,927,966,354614,64755,713,116,298,87,1062,1607,57319,-40,4630,182,286,117,47,0.006220213,-5.079951083,-1.226890775,0.10510062,-2.252837104,-0.405503277,0.033282574,-3.402721333,-2.391870315,0.025719117,-3.660520693,-4.109862301,0.001084021,-6.827078399,-5.642174257,0.39793879,-0.92145708,-1.450495714,0.00080011,-7.130760812,-8.136504134,0.000334408,-8.003148746,-7.281500659,0.001191749,-6.732333031,-7.961603061,0.001803334,-6.318117867,-7.567008285,0.06432192,-2.743854797,-4.309303893,0.005195668,-5.259930086,-7.618530595,0.108638836,-2.21972633,0.000130172,-8.946652042,-8.431474124
U1456,A,3,H,3,14,17.14,19.09,140,6506,99445,-3753,-586,110194,-44940,31265,830608,27829,1101,544,385637,76919,657,81,368,67,878,1586,57504,156,4932,179,192,154,41,0.007832816,-4.849433135,-1.126869037,0.11972555,-2.122553235,-0.293993314,0.037641101,-3.279658702,-2.336233699,0.033504373,-3.39607932,-3.970554586,0.000654942,-7.330963995,-5.845643261,0.46428279,-0.76726145,-1.330731968,0.000790987,-7.142229223,-8.146590602,0.000443049,-7.721830304,-7.084887199,0.001057057,-6.852266648,-8.029977216,0.001909445,-6.26094284,-7.529713014,0.069231214,-2.670303452,-4.251301302,0.005937819,-5.126413377,-7.497444292,0.132666673,-2.019915514,9.75189E-05,-9.235464087,-8.626508898
U1456,A,3,H,3,16,17.16,19.11,160,7191,105311,-3709,-1036,99990,-33396,33979,858851,27908,881,872,377110,61362,735,123,348,101,835,1493,58319,-45,5409,-54,259,162,61,0.008372814,-4.782765205,-1.097941823,0.122618475,-2.098677572,-0.273558134,0.039563324,-3.229852763,-2.313716434,0.032494577,-3.426682063,-3.986676111,0.00101531,-6.892561305,-5.668616255,0.43908664,-0.823058527,-1.374069558,0.000855795,-7.063480229,-8.077330862,0.000405193,-7.811148249,-7.147311511,0.000972229,-6.935919004,-8.077667424,0.001738369,-6.354807931,-7.590941213,0.067903513,-2.689667509,-4.266571797,0.006297949,-5.067531217,-7.44404406,0.116422988,-2.150525268,0.000143215,-8.851166373,-8.366992652
U1456,A,3,H,3,18,17.18,19.13,180,7505,110183,-2873,-682,85109,-36999,34108,788683,26813,1229,339,375845,60835,664,97,279,82,854,1642,51331,267,5248,190,262,99,15,0.009515864,-4.654795001,-1.042415551,0.139705053,-1.968221846,-0.161901078,0.04324678,-3.140832505,-2.273470375,0.033997183,-3.381477621,-3.962862411,0.00042983,-7.752119637,-6.01570591,0.476547612,-0.741187641,-1.310480441,0.00084191,-7.079837595,-8.091717165,0.000353754,-7.946907963,-7.242193975,0.001082818,-6.828188551,-8.016250293,0.002081952,-6.174449455,-7.473293379,0.065084451,-2.732069608,-4.300010093,0.006654131,-5.012517414,-7.394152043,0.107912812,-2.226431678,0.00012299,-9.003408766,-8.46980194
U1456,A,3,H,3,20,17.2,19.15,200,8606,118169,-2304,-1998,103094,-33251,45388,760740,30301,1162,796,432464,62184,653,79,306,107,911,2107,53594,-71,4659,163,78,137,52,0.011312669,-4.481832009,-0.967366909,0.15533428,-1.862175841,-0.071136302,0.05966296,-2.819043891,-2.127989743,0.039830954,-3.223110928,-3.879434837,0.00104635,-6.862447737,-5.656456396,0.568478061,-0.564792558,-1.17347438,0.000858375,-7.060469793,-8.074683183,0.00040224,-7.818461821,-7.152422967,0.001197518,-6.727504025,-7.958850045,0.002769672,-5.889026509,-7.287111992,0.070449825,-2.652854522,-4.237541076,0.0061243,-5.095490811,-7.469400616,0.135518048,-1.99865045,0.000103846,-9.17259907,-8.584056152
U1456,A,3,H,3,22,17.22,19.17,220,7944,115026,-1982,-1234,100450,-29223,41510,749097,30139,1050,602,414392,55675,679,137,304,42,898,2021,50435,96,4974,271,281,137,26,0.010604768,-4.546451554,-0.995405329,0.153552878,-1.873710291,-0.081008638,0.055413384,-2.892934119,-2.161395515,0.040233775,-3.213048467,-3.874133932,0.000803634,-7.126366315,-5.763026718,0.553188706,-0.592056095,-1.194649969,0.000906425,-7.006002633,-8.026779315,0.000405822,-7.809596059,-7.146226685,0.001198777,-6.726453692,-7.95825125,0.002697915,-5.915276043,-7.304234563,0.067327729,-2.698183103,-4.273287195,0.006639995,-5.014644136,-7.396080767,0.134094783,-2.00920839,0.000182887,-8.606642834,-8.201865906
U1456,A,3,H,3,24,17.24,19.19,240,7882,117877,-1911,-2037,90443,-48024,35370,762860,33233,1342,842,389043,76860,590,84,346,92,793,1781,50405,18,4930,117,266,172,55,0.010332171,-4.572492849,-1.006704647,0.154519833,-1.86743282,-0.075635751,0.046364995,-3.071210525,-2.241994278,0.043563695,-3.13353117,-3.83224422,0.001103741,-6.809049793,-5.634894306,0.509979551,-0.673384651,-1.257817858,0.000773405,-7.16470727,-8.166360044,0.000453556,-7.698391032,-7.068505492,0.001039509,-6.869006586,-8.039520654,0.002334635,-6.059899524,-7.398572459,0.066073723,-2.716984152,-4.288113702,0.006462523,-5.04173554,-7.420649961,0.118557796,-2.13235471,0.000110112,-9.114013008,-8.544492985
U1456,A,3,H,3,26,17.26,19.21,260,7047,119061,-1655,-1078,88542,-27618,31186,725892,35238,1098,787,329706,62807,566,130,339,74,534,1309,49580,288,6450,184,139,120,42,0.009708056,-4.634799249,-1.033739394,0.164020267,-1.807765277,-0.0245663,0.042962314,-3.147431967,-2.276453992,0.048544412,-3.025276198,-3.775215501,0.001084183,-6.826928274,-5.642113637,0.454208064,-0.789199895,-1.347771559,0.00077973,-7.156562444,-8.15919667,0.000467012,-7.669156415,-7.048073418,0.000735647,-7.214760683,-8.236635066,0.001803299,-6.318137757,-7.567021259,0.068302172,-2.683813717,-4.261955497,0.008885619,-4.723321113,-7.131879917,0.121976823,-2.103924228,0.00017909,-8.627622072,-8.216033185
U1456,A,3,H,3,28,17.28,19.23,280,9579,131684,-1995,-1285,99037,-9891,44367,699083,40789,1257,1220,416738,38892,647,69,310,62,933,1833,39792,43,5070,131,111,149,34,0.013702236,-4.290196274,-0.884216163,0.18836676,-1.669364363,0.093891042,0.063464567,-2.757273526,-2.100063361,0.058346434,-2.841357039,-3.678326888,0.001745143,-6.350918617,-5.449900938,0.596120918,-0.517311749,-1.136596036,0.000925498,-6.985178461,-8.008464456,0.000443438,-7.720952458,-7.084273673,0.001334605,-6.619119554,-7.897060058,0.002622006,-5.943815507,-7.322850855,0.05692028,-2.866103589,-4.40570929,0.007252358,-4.926428659,-7.316078151,0.141667012,-1.954275959,9.87007E-05,-9.223418251,-8.618374345
U1456,A,3,H,3,30,17.3,19.25,300,8446,115673,-1084,-1426,103616,-24129,40881,643847,36868,1291,783,413378,52556,724,99,361,100,835,1835,38838,383,5387,292,154,148,47,0.013118023,-4.333768164,-0.903122006,0.179659143,-1.716693875,0.053381712,0.063494899,-2.756795713,-2.099847342,0.057262051,-2.860117154,-3.688209717,0.001216127,-6.712083703,-5.595739399,0.64204384,-0.443098692,-1.078954754,0.001124491,-6.790425007,-7.837178794,0.000560692,-7.486338441,-6.920301936,0.001296892,-6.647784674,-7.913402043,0.002850056,-5.860416639,-7.268449773,0.060321785,-2.808061971,-4.359937671,0.008366895,-4.783472477,-7.186431189,0.160932644,-1.826769362,0.000153763,-8.780096549,-8.3189992
U1456,A,3,H,3,32,17.32,19.27,320,6438,100824,-2009,-965,104496,-36399,33046,625852,31888,1194,829,374160,67101,593,125,298,110,757,1692,40353,144,5787,338,133,130,30,0.010286777,-4.576895989,-1.008615169,0.16109879,-1.825737499,-0.039948725,0.052801621,-2.941213391,-2.183222574,0.050951343,-2.976884158,-3.749722574,0.001324594,-6.626649045,-5.561240884,0.597841023,-0.514430408,-1.134358098,0.000947508,-6.961674801,-7.987792988,0.000476151,-7.649775714,-7.034528246,0.001209551,-6.717505947,-7.95315014,0.002703515,-5.91320266,-7.302882095,0.064476905,-2.74144818,-4.307406035,0.009246595,-4.683499899,-7.095766058,0.166965992,-1.789965128,0.000199728,-8.518555463,-8.142380504
U1456,A,3,H,3,34,17.34,19.29,340,8365,126573,-1716,-909,80874,-13551,37573,602498,27797,873,954,307479,38208,636,43,267,66,539,1437,34343,92,5229,227,254,132,44,0.013883864,-4.277028011,-0.878502454,0.210080365,-1.560265129,0.187269076,0.062362033,-2.774798639,-2.107986464,0.046136253,-3.076156245,-3.80201911,0.001583408,-6.448175953,-5.48917345,0.510340283,-0.672677554,-1.257268656,0.001055605,-6.853641061,-7.892777314,0.000443155,-7.721590966,-7.084719926,0.000894609,-7.019124054,-8.125102623,0.00238507,-6.038526739,-7.384630992,0.057001019,-2.864686133,-4.404591484,0.008678867,-4.746864291,-7.153231225,0.134231151,-2.008191958,7.13695E-05,-9.547639509,-8.837320961
U1456,A,3,H,3,36,17.36,19.31,360,10470,148612,-1251,-2157,82357,-31512,44809,738863,36561,1770,962,408386,59692,746,86,277,104,1046,1935,50637,-41,5263,102,-72,148,63,0.014170421,-4.256598493,-0.869638086,0.20113607,-1.603773635,0.150030145,0.060645884,-2.802703506,-2.120602255,0.049482786,-3.00613042,-3.765129505,0.001302001,-6.643853346,-5.568187981,0.552722223,-0.592899713,-1.195305207,0.001009659,-6.898142197,-7.931916062,0.0003749,-7.888850291,-7.201617468,0.001415689,-6.560139152,-7.863435331,0.002618889,-5.945005192,-7.323626886,0.068533679,-2.680429984,-4.259287085,0.007123107,-4.944411312,-7.332386619,0.111464507,-2.194049062,0.000116395,-9.058520501,-8.507018894
U1456,A,3,H,3,38,17.38,19.33,380,7547,115228,-2794,-2447,84933,-40509,34941,942121,26725,727,1184,384791,71260,602,63,343,79,953,1701,57372,8,4713,145,181,125,44,0.008010648,-4.826983583,-1.117128177,0.122307007,-2.101220942,-0.275735004,0.037087593,-3.294472792,-2.342931149,0.028366845,-3.56253426,-4.058243048,0.001256739,-6.67923518,-5.582475166,0.408430552,-0.895433387,-1.430283111,0.000638984,-7.35563155,-8.334277948,0.000364072,-7.918158548,-7.222101009,0.001011547,-6.896274092,-8.05506586,0.001805501,-6.316917403,-7.566225222,0.060896636,-2.798577337,-4.352458088,0.005002542,-5.297809068,-7.652883044,0.09015084,-2.406271006,6.68704E-05,-9.612754269,-8.881292958
U1456,A,3,H,3,40,17.4,19.35,400,5239,98610,-2584,389,97081,6158,30738,687936,23238,859,877,274657,18497,518,99,303,98,562,1193,45934,124,4186,195,312,117,23,0.007615534,-4.87756517,-1.139075527,0.143341822,-1.942523134,-0.13990555,0.044681482,-3.108196136,-2.258715473,0.033779305,-3.387906941,-3.966249376,0.001274828,-6.664944097,-5.576704426,0.399247895,-0.918172764,-1.447944786,0.000752977,-7.191475847,-8.189903008,0.000440448,-7.727718284,-7.089002309,0.000816936,-7.109949239,-8.176882061,0.001734173,-6.357224667,-7.59251765,0.066770746,-2.706490227,-4.279838193,0.006084868,-5.101950186,-7.475258624,0.141119232,-1.958150129,0.000143909,-8.846331239,-8.363727486
U1456,A,3,H,3,42,17.42,19.37,420,6171,118769,-2712,-2219,82645,-33204,27495,872707,26790,608,405,311617,64342,600,60,254,98,600,1343,56528,55,6120,144,131,126,48,0.007071102,-4.951738976,-1.171259542,0.13609264,-1.994419445,-0.184323603,0.031505419,-3.457595705,-2.416679018,0.030697588,-3.483571192,-4.016645304,0.000464073,-7.675468087,-5.984754014,0.35706944,-1.029825006,-1.534665082,0.000687516,-7.282425499,-8.269893226,0.000291048,-8.142020887,-7.378558398,0.000687516,-7.282425499,-8.275210777,0.00153889,-6.476693958,-7.670447469,0.064773171,-2.736863785,-4.303790781,0.007012663,-4.960037779,-7.346558262,0.094699596,-2.357045549,6.87516E-05,-9.585010592,-8.862557653
U1456,A,3,H,3,44,17.44,19.39,440,4642,85854,-4042,-2127,105748,-47139,25049,1064121,18175,722,422,336686,80319,729,59,281,49,1216,1177,77262,-443,4979,233,-109,137,64,0.004362286,-5.434759077,-1.380841964,0.080680674,-2.517256206,-0.631819587,0.023539616,-3.749070479,-2.548454763,0.017079825,-4.069857362,-4.325500858,0.000396571,-7.83265435,-6.048225827,0.316398229,-1.15075364,-1.628590352,0.000685072,-7.285985932,-8.273024627,0.000264068,-8.239304995,-7.446550261,0.001142727,-6.774337602,-7.985549867,0.001106077,-6.806935557,-7.885864064,0.072606405,-2.622702142,-4.213762909,0.004678979,-5.364675318,-7.713524046,0.099375917,-2.30884548,5.54448E-05,-9.80012222,-9.007822535
U1456,A,3,H,3,46,17.46,19.41,460,4755,84819,-4322,-1482,117246,-19647,29345,1032000,20045,648,1263,324634,51937,673,74,289,64,1170,1260,75708,-338,4763,32,142,105,69,0.004607558,-5.38005725,-1.357106841,0.082188953,-2.498734372,-0.615966749,0.028435078,-3.560131772,-2.463035574,0.01942345,-3.9412742,-4.257763249,0.001223837,-6.705764103,-5.593187545,0.314567829,-1.156555552,-1.633096697,0.000652132,-7.335263895,-8.316364596,0.000280039,-8.180582537,-7.405509135,0.001133721,-6.782250197,-7.990060837,0.00122093,-6.708142225,-7.821421173,0.073360465,-2.612370111,-4.205615069,0.00461531,-5.378376224,-7.725949398,0.113610465,-2.174979654,7.17054E-05,-9.542944132,-8.834150172
U1456,A,3,H,3,48,17.48,19.43,480,4700,81345,-4149,-1151,130086,-25096,28952,939207,22921,820,660,320573,55554,606,91,294,62,1133,1316,75965,-196,4756,179,-23,146,46,0.005004222,-5.297473393,-1.321273705,0.0866103,-2.446336533,-0.571119439,0.030826005,-3.479396616,-2.42653521,0.024404631,-3.712982381,-4.137499118,0.00070272,-7.260551346,-5.817210634,0.341323052,-1.074925883,-1.569694933,0.000645225,-7.345911195,-8.325728896,0.00031303,-8.069211414,-7.327671857,0.001206337,-6.72016692,-7.954667161,0.001401182,-6.570439069,-7.731597405,0.080882063,-2.514763194,-4.128642255,0.005063846,-5.285628923,-7.641836871,0.138506208,-1.976840132,9.68902E-05,-9.241931675,-8.63087646
U1456,A,3,H,3,50,17.5,19.45,500,2666,63184,-3835,-270,131158,-20117,21792,753034,19851,1191,750,277776,56578,652,63,285,60,949,1279,67310,-200,4918,166,94,138,28,0.003540345,-5.643531158,-1.471428169,0.083905906,-2.478059275,-0.598270933,0.028938932,-3.54256745,-2.455094744,0.02636136,-3.635855996,-4.096868939,0.000995971,-6.911792452,-5.676381792,0.368875775,-0.997295346,-1.509399295,0.000865831,-7.051821097,-8.067076654,0.000378469,-7.879376478,-7.194996221,0.001260235,-6.67645686,-7.929748056,0.001698462,-6.378031857,-7.60609018,0.089385074,-2.414801565,-4.049812515,0.006530914,-5.031208436,-7.41110293,0.174172747,-1.747707676,8.36616E-05,-9.388730932,-8.730009998
U1456,A,3,H,3,52,17.52,19.47,520,1488,48448,-4760,-707,129119,-28966,11491,925231,10950,382,580,209656,76050,561,48,214,57,733,1106,74214,-624,4289,141,50,123,46,0.001608247,-6.4326105,-1.813809696,0.05236314,-2.949552378,-1.001821881,0.012419601,-4.388479316,-2.837531499,0.011834882,-4.43670398,-4.518755657,0.00062687,-7.374770612,-5.863332373,0.226598547,-1.484575344,-1.887869669,0.000606335,-7.40807781,-8.380404433,0.000231294,-8.3718227,-7.539166885,0.000792235,-7.140653013,-8.194386283,0.001195377,-6.729293533,-7.835218172,0.08021132,-2.523090624,-4.135209266,0.004635599,-5.373989831,-7.721971377,0.139553258,-1.969308976,5.18789E-05,-9.866597704,-9.05271343
U1456,A,3,H,3,54,17.54,19.49,540,3038,78707,-3491,-1497,103110,-35890,14890,839340,19164,332,576,240952,70552,576,39,212,58,697,1164,62942,-174,4854,216,350,122,15,0.003619511,-5.621416465,-1.461832604,0.093772488,-2.366883772,-0.50311582,0.017740129,-4.031926022,-2.676333755,0.022832225,-3.77958235,-4.172583982,0.000686253,-7.284263487,-5.826785596,0.287073177,-1.248018125,-1.704135678,0.000686253,-7.284263487,-8.271509737,0.000252579,-8.283784873,-7.477637248,0.000830414,-7.093585737,-8.167553229,0.001386804,-6.580753519,-7.738325521,0.074989873,-2.590402201,-4.188291176,0.005783115,-5.152812761,-7.521385893,0.122846522,-2.096819489,4.64651E-05,-9.976809502,-9.127139456
U1456,A,3,H,3,56,17.56,19.51,560,550,32683,-4801,316,142622,-14486,7007,776137,6981,711,809,169832,49624,518,40,123,90,654,787,61433,-602,3835,25,185,114,-2,0.000708638,-7.252166052,-2.16941485,0.042109834,-3.167473986,-1.188340985,0.009028045,-4.707419402,-2.981724311,0.008994546,-4.711136878,-4.663326907,0.001042342,-6.866285413,-5.65800605,0.218817039,-1.519519338,-1.91501067,0.000667408,-7.312109088,-8.295999943,0.000158477,-8.749899975,-7.803405092,0.000842635,-7.078976979,-8.159224775,0.001013996,-6.893856082,-7.942562322,0.079152263,-2.536381901,-4.145690767,0.004941138,-5.310159616,-7.664083756,0.183758795,-1.694131277,5.15373E-05,-9.873204876,-9.057175253
U1456,A,3,H,3,58,17.58,19.53,580,759,34347,-4053,-127,127494,-32654,4378,748532,8118,206,610,172843,58440,489,36,197,31,732,838,57416,-64,3858,209,60,111,14,0.001013985,-6.893867457,-2.013949089,0.045885814,-3.081599277,-1.114840821,0.005848781,-5.141521956,-3.177982076,0.010845228,-4.524030137,-4.564759076,0.000814928,-7.112410277,-5.75739127,0.2309093,-1.465730287,-1.873232714,0.000653279,-7.333506745,-8.314819182,0.000263182,-8.242665505,-7.448898922,0.000977914,-6.93008872,-8.074343579,0.001119525,-6.794851134,-7.877981394,0.076704804,-2.567790945,-4.170459939,0.005154088,-5.267965041,-7.625817495,0.170325384,-1.77004465,4.80941E-05,-9.942350296,-9.103869155
U1456,A,3,H,3,60,17.6,19.55,600,2156,63239,-2948,-1150,106584,-17608,10349,701002,13324,622,710,197687,51671,518,16,159,51,564,921,56148,34,5333,117,228,112,32,0.003075598,-5.784256087,-1.532488716,0.090212296,-2.405589541,-0.536244088,0.014763153,-4.215620843,-2.759382183,0.019007078,-3.96294382,-4.269178804,0.001012836,-6.895001049,-5.669601424,0.282006328,-1.265825768,-1.717966874,0.000738942,-7.210290777,-8.206450738,0.000226818,-8.391361817,-7.552822774,0.000804563,-7.125211768,-8.185583229,0.001313834,-6.634805983,-7.773583943,0.080096776,-2.524519678,-4.136336218,0.007607682,-4.878596808,-7.272699446,0.152045215,-1.883577333,2.28245E-05,-10.6876773,-9.607188479
U1456,A,3,H,3,62,17.62,19.57,620,3205,84514,-2379,-453,105801,-40443,10679,568967,32677,1101,1557,269721,74465,509,80,236,91,498,990,34013,210,7920,186,353,109,38,0.005633016,-5.179110346,-1.269915979,0.14853937,-1.906905235,-0.109420191,0.018769103,-3.97554324,-2.650843099,0.057432153,-2.857150969,-3.686647131,0.002736538,-5.901061543,-5.268248651,0.474053855,-0.746434345,-1.314555555,0.000894604,-7.019129698,-8.03832457,0.000414787,-7.78774591,-7.130955616,0.00087527,-7.040977638,-8.137561351,0.001739995,-6.353872772,-7.590331209,0.059780268,-2.817079631,-4.367048997,0.013919964,-4.27443123,-6.724781683,0.185952788,-1.682262465,0.000140606,-8.86955108,-8.379407845
U1456,A,3,H,3,64,17.64,19.59,640,8507,120522,-1469,-2158,87486,-34886,39607,781682,29073,1349,459,388317,60450,662,146,363,74,845,1699,56509,171,4808,270,108,122,43,0.010882942,-4.520558654,-0.9841704,0.154182903,-1.869615699,-0.077504077,0.050668942,-2.982442138,-2.201862091,0.037192874,-3.2916381,-3.915534951,0.000587195,-7.440153077,-5.889733813,0.496771065,-0.699625992,-1.278199508,0.000846892,-7.073937731,-8.086528235,0.000464383,-7.674800453,-7.052018037,0.001081002,-6.82986666,-8.017206983,0.002173518,-6.131408166,-7.445217546,0.072291546,-2.627048091,-4.217190124,0.006150839,-5.091166811,-7.465479181,0.111920193,-2.189969228,0.000186777,-8.585596665,-8.187653428
U1456,A,3,H,3,66,17.66,19.61,660,9482,121882,-1344,-2183,76661,-41626,38824,759287,34751,863,1183,400137,68405,648,85,363,73,981,1803,42229,222,4538,346,414,164,9,0.012488032,-4.382984571,-0.924477005,0.160521647,-1.829326471,-0.043020527,0.051132181,-2.973341223,-2.197747567,0.045767938,-3.084171486,-3.806241539,0.001558041,-6.46432625,-5.49569494,0.526990453,-0.640572847,-1.23233293,0.000853432,-7.066244418,-8.079761965,0.00047808,-7.64573228,-7.03170229,0.001292002,-6.651562654,-7.915555869,0.002374596,-6.042927891,-7.387501863,0.055616651,-2.889272646,-4.423980409,0.00597666,-5.119893449,-7.491531369,0.100964457,-2.292986731,0.000111947,-9.097483858,-8.533330849
