Site,Hole,Core,Core Type,Section,Interval (cm),Ar,Ba,Cr,S,Mn,Ca,Si,K,P,Ti,Al,Fe,Rh,Cl,Zn,Rb,Cu,Zr,Mo,Ni,Br,Ga,Pb,Nb,Y,Sr,Bi,ln(Al/Al),predicted_ln(Al/Al),predicted_Al/Al,ln(Ba/Al),predicted_ln(Ba/Al),predicted_Ba/Al
U1456,C,4,H,4,52,-8672,-5812,947,301,1032,672993,100473,31556,-2267,33933,5170,341344,35932,117137,243,1471,45,6219,106,612,735,67,163,82,156,47084,45,0.0,0.0,1.0,0.11705205718769862,-5.275762974540847,0.0051140533268827495
U1456,C,4,H,4,54,-26969,-4969,1297,433,693,534925,82486,17935,-2620,30479,3862,292405,52419,112991,209,1275,60,5823,185,455,575,102,153,261,129,30955,14,0.0,0.0,1.0,0.25203342861386085,-5.239791780644814,0.005301360566836176
U1456,C,4,H,4,56,-21736,-4090,1360,873,918,529048,66778,14022,-2334,25489,2621,248810,42274,109164,207,1045,47,5259,20,498,457,56,94,199,116,34510,20,0.0,0.0,1.0,0.4449890457134411,-5.188371026486789,0.005581090863265254
U1456,C,4,H,4,58,-23830,-5626,919,396,1161,622888,76044,8778,-2884,44807,2212,263251,50422,99066,214,723,61,11642,248,529,438,70,121,107,203,35559,13,0.0,0.0,1.0,0.9335016264075768,-5.058187279091594,0.0063570726732342766
U1456,C,4,H,4,60,-30713,-3963,1150,-1208,665,775437,94844,35256,-2489,25073,6154,376524,55033,98228,323,1717,107,4297,151,646,1175,63,108,107,30,43677,20,0.0,0.0,1.0,-0.4401009626915521,-5.424238716756879,0.004408420941669054
U1456,C,4,H,4,62,-24381,-5042,891,-1046,821,840908,92722,35840,-2777,26449,5660,378260,50101,106181,308,1501,127,5046,409,683,1106,105,122,56,190,54445,9,0.0,0.0,1.0,-0.1156210634493635,-5.337768048636641,0.004806586814930316
U1456,C,4,H,4,64,-18943,-6337,1631,-402,1454,587506,116942,24265,-1463,51961,5876,344767,44781,97125,207,1392,64,7581,262,511,642,54,134,362,401,34773,17,0.0,0.0,1.0,0.07552921202974912,-5.286828400077057,0.005057776090620855
U1456,C,4,H,4,66,-15477,-4389,1380,169,1426,531869,104252,23305,-1937,24829,5662,262628,38422,94107,262,1361,83,4058,146,536,534,83,122,138,70,34963,46,0.0,0.0,1.0,-0.25467577598361085,-5.374824747452765,0.004631730384957249
U1456,C,4,H,4,68,-23159,-3387,353,-9,741,847163,73558,19418,-4491,19213,3249,253562,55101,113144,263,1265,64,4898,20,577,787,79,118,38,-83,63293,34,0.0,0.0,1.0,0.041597317148671445,-5.295870912811451,0.005012247243732072
U1456,C,4,H,4,70,-20410,-5688,1508,235,1311,543773,115796,22683,-1620,39450,5106,299706,54485,102445,266,1278,56,7476,343,568,472,113,157,228,279,27184,49,0.0,0.0,1.0,0.10794237368164777,-5.278190614653446,0.005101653303375569
U1456,C,4,H,4,72,-17665,-3266,471,182,735,853492,54806,12679,-4140,14894,1592,226156,46544,142208,181,897,37,4648,137,607,708,82,128,-33,-671,61698,29,0.0,0.0,1.0,0.7185749071260821,-5.115463113608819,0.006003197028318307
U1456,C,4,H,4,74,-37775,-3102,783,-287,575,635686,80079,10691,-2932,20565,3005,235279,65387,90052,214,877,67,5850,304,525,445,58,144,224,-55,37693,37,0.0,0.0,1.0,0.03176949676717619,-5.298489929263744,0.0049991372608619074
U1456,C,4,H,4,76,-44312,-3872,882,-1633,309,966177,90088,26538,-3053,21905,5677,338178,70175,92808,256,1305,56,4430,459,654,1006,82,106,142,-206,61402,57,0.0,0.0,1.0,-0.3826517547742585,-5.408929073838507,0.004476431572974778
U1456,C,4,H,4,78,-30506,-4169,1007,-801,376,905867,91362,27695,-3565,25512,4654,323155,57418,95167,254,1204,51,5773,645,567,862,74,120,109,-46,61079,23,0.0,0.0,1.0,-0.1100508659814402,-5.336283646374011,0.004813727021432178
U1456,C,4,H,4,80,-23028,-5061,837,-577,1606,746425,100644,25779,-2344,30113,5045,304116,49387,96745,293,1395,48,6182,282,571,637,75,106,177,-47,49622,59,0.0,0.0,1.0,0.0031664384263686385,-5.306112360023825,0.004961176543498254
U1456,C,4,H,4,82,-13496,-3415,917,912,494,636120,68562,23207,-3176,18615,3266,241885,36791,103623,210,1166,35,5323,356,516,559,33,118,105,-88,39411,46,0.0,0.0,1.0,0.04461149847448009,-5.295067663446276,0.005016274945556608
U1456,C,4,H,4,84,-31788,-4012,1023,-79,1146,690637,72280,17262,-3204,20794,2858,255139,60402,105287,199,1208,40,4876,356,591,582,74,136,121,-323,50206,14,0.0,0.0,1.0,0.3391677905920135,-5.216571339211991,0.005425900843650279
U1456,C,4,H,4,86,-25169,-3547,885,-167,1073,669342,70433,22028,-2456,18518,3659,253420,51763,81413,229,1187,46,4519,150,581,611,101,148,151,-99,42367,25,0.0,0.0,1.0,-0.03108771024558503,-5.315240750190585,0.004916095062042553
U1456,C,4,H,4,88,-32609,-3824,758,2287,676,701742,48179,37453,-3574,20065,2183,366179,56390,106211,300,1425,79,4487,282,706,1177,59,166,76,-241,63804,58,0.0,0.0,1.0,0.560596917621348,-5.15756267765784,0.005755711126843058
U1456,C,4,H,4,90,-19998,-3687,427,-686,730,878959,80480,23488,-2957,20088,4747,272156,45026,102101,227,1131,80,5342,152,592,729,52,129,223,-296,67357,49,0.0,0.0,1.0,-0.2526997203171736,-5.374298148257811,0.0046341700927669165
U1456,C,4,H,4,92,-29294,-3881,888,329,1303,557726,66413,16900,-2664,20634,3040,252036,53221,102308,223,1063,53,4676,305,487,534,69,146,108,153,33939,18,0.0,0.0,1.0,0.2442353369686389,-5.241869894562502,0.005290355174849299
U1456,C,4,H,4,94,-2549,-2026,431,827,729,518574,62180,18940,-2884,10924,3199,201472,20259,93886,139,940,32,4089,160,435,457,70,111,216,-295,25739,26,0.0,0.0,1.0,-0.4567748551408893,-5.428682143371675,0.004388875902359704
U1456,C,4,H,4,96,-15218,-2972,844,1534,973,435080,65967,14793,-1946,19996,2749,232144,39477,116727,252,983,49,5151,176,477,488,95,113,113,52,25026,26,0.0,0.0,1.0,0.07799791767240398,-5.286170514559923,0.005061104623036362
U1456,C,4,H,4,98,-45540,-4975,982,-1219,892,657988,70864,36686,-1122,26153,3863,382211,68731,89043,268,1707,118,3983,204,715,1136,72,142,286,54,38394,49,0.0,0.0,1.0,0.2529812869264119,-5.239539185825348,0.005302699832190105
U1456,C,4,H,4,100,-29438,-4383,1518,-1322,734,769284,75098,40180,-1740,26183,4341,370864,50966,90325,274,1545,88,5004,75,702,947,85,167,62,25,56546,23,0.0,0.0,1.0,0.009628685119215696,-5.304390235508891,0.004969727668184103
U1456,C,4,H,4,102,-11914,-3731,931,601,837,516391,67087,16648,-2867,21160,3044,221627,36897,85740,250,957,89,4713,-87,479,537,70,83,134,160,36118,22,0.0,0.0,1.0,0.20350385423958142,-5.2527244298768165,0.00523324136050184
U1456,C,4,H,4,104,-24674,-4418,846,543,874,578828,77327,16116,-3053,24469,3234,240731,52061,95317,215,953,70,4858,220,480,681,52,103,234,-186,38278,41,0.0,0.0,1.0,0.3119673438430103,-5.223819987923509,0.005386712596996489
U1456,C,4,H,4,106,-37959,-4600,694,-1574,605,855006,107617,29875,-3027,25557,6631,349306,70260,92564,279,1506,156,3945,182,706,1249,93,93,72,-247,57003,64,0.0,0.0,1.0,-0.3656993188916813,-5.404411418167215,0.004496700298546711
U1456,C,4,H,4,108,-14611,-4613,985,-1488,602,843834,109472,30776,-3129,27314,5650,358548,47665,118179,316,1467,65,5010,32,768,1199,77,101,303,-196,63187,13,0.0,0.0,1.0,-0.20277714058266605,-5.360994276942483,0.004696234427888295
U1456,C,4,H,4,110,-23522,-2397,126,-849,758,1015079,69785,15908,-4399,11654,3224,213651,60345,105490,251,1067,63,4317,56,623,647,85,109,58,-411,82813,18,0.0,0.0,1.0,-0.2964048691921346,-5.385945136044538,0.004580509071526501
U1456,C,4,H,4,112,-41929,-3042,834,-1185,261,1111580,60325,11357,-4598,13107,2306,225996,77214,113322,281,992,99,4877,-5,512,980,58,112,-4,-437,93695,45,0.0,0.0,1.0,0.27700077199023376,-5.233138231787136,0.005336751033920319
U1456,C,4,H,4,114,-27566,-2778,188,-521,808,1019082,57203,11889,-4905,12470,1872,222598,66196,126249,218,1029,64,4419,43,542,772,86,107,101,-409,65483,48,0.0,0.0,1.0,0.39472386627675177,-5.201766197217626,0.0055068296792972005
U1456,C,4,H,4,116,-17751,-3301,244,451,747,895869,58475,14925,-4786,14637,1644,230729,50919,140237,215,1075,17,4223,281,469,828,66,141,111,-201,61282,12,0.0,0.0,1.0,0.6970931562370677,-5.121187786712158,0.005968928868349048
U1456,C,4,H,4,118,-40527,-2074,264,-572,547,1032562,42915,738,-5610,10373,1018,194980,88370,132380,163,712,92,4291,144,599,756,38,156,167,-521,64767,42,0.0,0.0,1.0,0.7116391916790047,-5.117311412840918,0.005992111571637119
U1456,C,4,H,4,120,-31053,-1538,109,-749,787,1134464,43808,-258,-5853,7249,1357,157878,67537,121135,169,633,17,3768,71,490,840,82,129,-7,-523,62326,37,0.0,0.0,1.0,0.12520649023072006,-5.2735898991823476,0.005125178633836606
U1456,C,4,H,4,122,-22554,-2291,525,-179,938,991763,38480,999,-6138,11264,482,173733,74217,142257,125,494,43,4438,-178,474,759,71,138,-38,-671,72151,39,0.0,0.0,1.0,1.5587995684028952,-4.89155159242865,0.007509761341830809
U1456,C,4,H,4,124,-22117,-1718,59,462,542,1091534,38775,1441,-6391,7654,227,172739,66646,143991,189,617,34,4813,-89,535,699,52,165,64,-512,86305,48,0.0,0.0,1.0,2.023966085062798,-4.767589339060459,0.008500848141927544
U1456,C,4,H,4,126,-32990,-1482,-149,-3366,674,1437596,40173,-4623,-5855,4362,1032,121485,89878,79015,164,541,52,2483,112,443,889,56,81,82,-653,48197,53,0.0,0.0,1.0,0.3618938598145242,-5.2105150676401415,0.005458861280615363
U1456,C,4,H,4,128,-16207,-4172,874,-501,844,814718,81410,39323,-3566,23582,4735,408623,39642,128191,272,1740,123,4132,271,755,1357,52,104,42,-223,55327,53,0.0,0.0,1.0,-0.1265861894995155,-5.340690145745872,0.0047925620024046245
U1456,C,4,H,4,130,-12970,-3488,910,-769,1101,608612,102312,24620,-2054,21239,5606,241395,39328,75975,238,1306,64,3135,424,545,525,47,96,272,-111,33851,29,0.0,0.0,1.0,-0.4745089466958634,-5.433408102510732,0.004368183189151071
U1456,C,4,H,4,132,-19119,-2934,879,1504,1214,556536,43489,22272,-3371,19231,1748,252067,42113,109128,312,1449,64,4384,373,586,755,84,117,103,-47,49259,20,0.0,0.0,1.0,0.5178944024874463,-5.16894247351782,0.005690583581110129
U1456,C,4,H,4,134,-8700,-1852,875,1237,502,627079,32468,4700,-3825,9840,964,165620,41632,117760,145,632,41,2874,106,502,504,35,129,230,-542,46307,49,0.0,0.0,1.0,0.6529301205955791,-5.132956796771197,0.005899092244505044
U1456,C,4,H,4,136,-20839,-2648,761,-507,1006,542071,65028,26706,-1944,15172,4136,238983,38818,71892,200,1225,72,2667,242,478,867,54,62,293,-50,14645,12,0.0,0.0,1.0,-0.4459244991313663,-5.425790631337564,0.004401584754892893
U1456,C,4,H,4,138,-29747,-3221,907,-1078,1316,711918,79530,36895,-2044,17097,4821,302729,54394,91713,365,1695,125,3307,103,552,1155,97,153,156,156,18188,21,0.0,0.0,1.0,-0.4032895050744234,-5.414428829173497,0.004451879870612831
U1456,C,4,H,4,140,-18025,-3102,1120,-1303,555,831571,88901,38895,-2287,19114,5771,358762,37612,113609,406,1596,137,3822,47,595,1435,78,91,206,152,44200,27,0.0,0.0,1.0,-0.6207983109744822,-5.472392764111035,0.004201167718542748
U1456,C,4,H,4,142,-17004,-4219,765,-1411,710,872425,74242,37671,-2871,20444,3743,344511,42308,119005,359,1586,131,4634,61,668,1402,85,112,150,-76,59681,21,0.0,0.0,1.0,0.1197107042199096,-5.275054471531237,0.005117677932926677
U1456,C,4,H,4,144,-33666,-2139,-2,701,724,973358,43649,2703,-5625,10422,1032,190660,66165,118065,185,546,41,2993,159,544,972,36,104,214,-432,48876,56,0.0,0.0,1.0,0.7288397630408976,-5.112727631530623,0.00601964114724337
U1456,C,4,H,4,146,-21451,-2849,516,1466,579,849602,58380,11191,-5515,14418,2273,222238,49933,97416,229,909,60,2947,163,467,904,53,127,287,37,35455,19,0.0,0.0,1.0,0.22586751064536506,-5.246764737718578,0.005264522989852585
U1456,C,4,H,5,4,-34405,-944,-105,-1150,434,1193991,41078,2491,-5829,5230,1137,169757,76351,125112,147,646,84,3652,72,693,1189,17,123,164,-249,79616,11,0.0,0.0,1.0,-0.1860223276050353,-5.35652928581117,0.004717249955116689
U1456,C,4,H,5,6,-18578,-1915,255,931,912,916257,33660,-371,-5869,7767,434,133710,53821,134226,174,355,90,3605,72,617,866,16,116,72,-533,71669,23,0.0,0.0,1.0,1.4844283675143415,-4.911370778285022,0.007362389207867774
U1456,C,4,H,5,10,-30537,-2965,533,-2115,647,866185,98099,32343,-3063,15355,6537,287543,58600,81160,340,1361,189,3328,184,547,1029,61,110,315,362,17815,34,0.0,0.0,1.0,-0.7906013121809038,-5.517643576248958,0.004015298547767003
U1456,C,4,H,5,12,-40634,-3849,1158,-2123,767,766453,113810,39467,-2245,22249,7954,376514,64182,83878,390,1828,105,3499,144,761,965,52,107,303,274,17173,19,0.0,0.0,1.0,-0.7258615724838898,-5.500391079072384,0.004085173500161348
U1456,C,4,H,5,14,-11473,-4247,1210,-244,369,545712,82842,42561,-1610,26170,5732,416131,22495,135584,411,1954,218,3709,219,725,1049,51,154,196,368,16996,34,0.0,0.0,1.0,-0.29985165863479124,-5.386863671173131,0.004576303644749255
U1456,C,4,H,5,16,-31523,-4533,1453,-1047,864,572840,96684,47123,-1558,25807,6041,412826,47620,107582,436,2172,215,3894,29,700,934,87,194,280,439,14385,43,0.0,0.0,1.0,-0.287185589197892,-5.383488289557124,0.004591776514670892
U1456,C,4,H,5,18,-27336,-4254,1446,-1193,891,552779,111987,51954,-787,26410,7801,428298,41993,96346,516,2206,122,3684,273,710,820,109,147,209,367,11881,31,0.0,0.0,1.0,-0.6063922138281306,-5.468553682404712,0.004217327343889778
U1456,C,4,H,5,20,-36148,-4287,1611,-1389,811,522420,105578,49201,-1015,27039,7234,433546,54159,95342,435,2245,110,3863,288,792,890,63,177,448,417,12526,39,0.0,0.0,1.0,-0.5232049459140661,-5.446385102309533,0.004311863497460834
U1456,C,4,H,5,22,-22454,-4360,1812,-1083,561,560347,108510,52356,-1324,27734,8097,439411,37411,103365,403,2109,154,3672,217,662,989,99,136,213,347,13643,34,0.0,0.0,1.0,-0.6190215653430344,-5.47191927905945,0.004203157379656906
U1456,C,4,H,5,24,-18725,-4333,2000,-996,657,580650,106117,50792,-817,26013,7245,435391,34767,104906,464,2180,149,3460,173,652,1239,102,121,425,404,17167,20,0.0,0.0,1.0,-0.5140514330148733,-5.443945782099285,0.004322394352075469
U1456,C,4,H,5,26,-23449,-4860,1488,-747,634,515789,106292,44911,-685,32063,6324,403584,44048,109449,368,2246,232,3869,265,784,1213,86,142,189,284,19267,33,0.0,0.0,1.0,-0.26331348143482314,-5.37712661010477,0.004621081039137857
U1456,C,4,H,5,28,-24907,-3430,1094,-1180,843,706453,92790,39456,-1751,18606,6151,323747,42965,98718,361,1712,92,3415,136,596,793,72,115,375,490,14626,18,0.0,0.0,1.0,-0.5840544090483827,-5.462600879447872,0.004242507133379525
U1456,C,4,H,5,30,-36485,-3242,400,-1677,1167,844584,82752,33870,-3039,16780,5421,309865,58322,106935,330,1828,133,3294,96,542,858,68,141,430,317,17535,38,0.0,0.0,1.0,-0.5140898769647169,-5.443956027029822,0.0043223500696724145
U1456,C,4,H,5,32,-22660,-2985,390,-1869,1512,863469,81967,35590,-2994,15675,4912,298709,45521,119039,362,1515,87,3504,423,579,930,86,120,227,337,17542,35,0.0,0.0,1.0,-0.498081444000276,-5.439689938753703,0.004340828984946239
U1456,C,4,H,5,34,-27789,-3280,625,-2517,1274,968063,95305,35891,-3285,15576,5823,299248,52343,102878,316,1734,217,3611,187,617,928,51,118,389,313,19498,29,0.0,0.0,1.0,-0.5739721704589306,-5.459914063071838,0.004253921298036637
U1456,C,4,H,5,36,-26567,-2567,130,-2000,1743,961578,80722,32887,-3033,14242,4371,294565,53433,111108,345,1650,96,3173,430,590,925,105,88,514,125,20341,31,0.0,0.0,1.0,-0.532253913992174,-5.448796562364039,0.004301478137848845
U1456,C,4,H,5,38,-33234,-3157,235,-1914,879,950328,69242,33824,-2626,14447,3950,296653,59698,104118,357,1381,238,3344,182,644,980,38,110,279,213,30179,12,0.0,0.0,1.0,-0.2240933693371759,-5.366674840042111,0.0046696327995377354
U1456,C,4,H,5,40,-39279,-3432,226,-3144,390,1165000,86357,29091,-2645,14282,4635,293332,68073,87903,304,1309,101,3989,213,640,983,42,86,239,207,46498,21,0.0,0.0,1.0,-0.30049301739210266,-5.387034586907446,0.004575521549289479
U1456,C,4,H,5,42,-20679,-2828,171,-2215,686,1152695,78142,26584,-3715,12694,3820,264623,48245,109260,320,1178,66,3408,206,590,1009,67,102,183,1,40934,55,0.0,0.0,1.0,-0.3006806745841575,-5.387084595683992,0.004575292738776056
U1456,C,4,H,5,44,-43508,-1958,-56,-2885,255,1258163,66072,8690,-4900,8946,2651,198781,81243,99697,261,758,76,4347,72,576,971,85,82,-23,-187,76050,41,0.0,0.0,1.0,-0.3030133831985698,-5.387706239344783,0.004572449420905561
U1456,C,4,H,5,46,-34198,-1808,73,-2815,477,1298043,57070,6910,-5054,7377,1785,185223,75532,107068,211,626,130,3304,306,558,1040,35,126,56,-150,62622,23,0.0,0.0,1.0,0.01280284673838231,-5.3035443529855915,0.0049739332524285215
U1456,C,4,H,5,48,-18860,-2137,406,-2453,1524,1187676,88320,27086,-4363,9342,4925,228789,44533,96085,252,1114,99,2814,376,502,874,53,85,262,197,24443,21,0.0,0.0,1.0,-0.8349212982870416,-5.529454412046886,0.003968153475338098
U1456,C,4,H,5,50,-27837,-2078,-245,-2938,1053,1198470,86102,24827,-4142,9804,4712,241169,59084,97550,291,1335,51,2576,341,535,957,57,75,306,125,22557,30,0.0,0.0,1.0,-0.8187065536722499,-5.525133343766495,0.003985337236818044
U1456,C,4,H,5,52,-13882,-2341,-100,-2614,1780,1143301,71015,23901,-4074,9211,3778,236579,43614,124083,353,1319,86,2466,243,482,961,115,110,103,35,22707,49,0.0,0.0,1.0,-0.47861658057054407,-5.434502746112282,0.004363404201493998
U1456,C,4,H,5,54,-37032,-1987,361,-2448,1057,1066101,62026,18648,-4417,9879,2962,244231,67039,116358,270,1139,40,2791,392,592,1031,85,124,222,-232,22614,22,0.0,0.0,1.0,-0.3992387522759272,-5.4133493438134055,0.0044566882045541665
U1456,C,4,H,5,56,-32366,-2626,462,-2063,933,975912,52195,18944,-3796,10400,2009,249492,64456,130272,270,1238,57,2753,207,530,938,123,105,38,-74,25614,28,0.0,0.0,1.0,0.26782469004780707,-5.23558356642309,0.005323716834757952
U1456,C,4,H,5,58,-28507,-1969,169,-2236,959,987539,52596,19421,-3371,9434,2436,245463,60940,130063,319,1215,73,3012,616,619,974,93,86,266,83,31826,30,0.0,0.0,1.0,-0.21283155019066213,-5.363673677171552,0.004683668178809731
U1456,C,4,H,5,60,-51644,-1630,436,-2794,197,1094664,69574,20122,-3609,9026,3112,250712,85185,87748,226,1242,74,3007,-17,613,974,73,68,214,-329,40227,20,0.0,0.0,1.0,-0.6466855914974742,-5.479291467074969,0.004172284852058769
U1456,C,4,H,5,62,-37852,-1676,112,-3421,-57,1152487,68359,23071,-3519,9115,3686,249250,66707,98215,298,1226,60,3680,95,618,900,63,93,204,-20,58786,26,0.0,0.0,1.0,-0.7881318571877403,-5.516985491037362,0.004017941826017202
U1456,C,4,H,5,64,-22153,-2660,196,-1889,266,1234661,73620,25502,-4275,8893,3817,237435,58105,96111,299,1032,113,3743,161,660,922,79,67,40,-81,64252,39,0.0,0.0,1.0,-0.3611386509694849,-5.403196045494739,0.004502168787658855
U1456,C,4,H,5,66,-26198,-2074,128,-2501,49,1261242,70513,18658,-3931,9369,2847,202568,58474,98091,227,1020,87,4828,262,520,856,89,76,251,-14,88187,10,0.0,0.0,1.0,-0.31678669848856494,-5.391376690975648,0.004555697229333409
U1456,C,4,H,5,68,-28138,-2254,-51,-1978,624,1206623,59334,7285,-5495,10145,1558,200927,71846,108176,214,612,222,3925,199,552,860,38,151,47,-149,75310,41,0.0,0.0,1.0,0.36930346816902804,-5.208540480658268,0.005469650926076924
U1456,C,4,H,5,70,-23306,-2419,124,-3322,1920,1337415,93732,26118,-3358,8536,5110,222092,56319,86319,282,1189,54,3071,384,463,897,59,78,32,-3,27173,35,0.0,0.0,1.0,-0.7478451725877229,-5.506249490003558,0.004061310841950224
U1456,C,4,H,5,72,-46610,-2114,227,-4161,1755,1338056,86412,20471,-3851,8458,4656,217602,80692,83171,296,1292,39,2981,94,532,1000,53,124,425,-20,29563,45,0.0,0.0,1.0,-0.7895748229810908,-5.517370027079554,0.004016397079594039
U1456,C,4,H,5,74,-37980,-1644,43,-4184,1538,1413902,80499,18463,-4039,6562,3830,200527,77519,87871,304,1231,282,2877,245,639,962,77,88,110,105,27028,33,0.0,0.0,1.0,-0.8457325065585664,-5.532335491597912,0.0039567373627659415
U1456,C,4,H,5,76,-32054,-915,-386,-3940,1034,1468481,71702,16506,-4466,5179,3146,184469,68572,101488,352,1295,160,2781,248,511,1051,107,87,-39,66,29230,22,0.0,0.0,1.0,-1.2349630183427018,-5.636061554399833,0.0035668887762732807
U1456,C,4,H,5,78,-52585,-1418,-425,-4911,1757,1536039,65466,9290,-4908,5132,2729,169507,94042,85572,250,1021,109,2510,264,461,1070,48,113,196,135,30087,33,0.0,0.0,1.0,-0.6546878136162656,-5.481423979734997,0.004163396882013086
U1456,C,4,H,5,80,-38459,-1726,-420,-4400,915,1512835,60554,13613,-4510,5582,2338,172739,85272,91849,257,907,84,2886,90,533,1022,64,101,187,84,30128,11,0.0,0.0,1.0,-0.3034892703886405,-5.387833058551061,0.004571869583267304
U1456,C,4,H,5,82,-37300,-1855,-590,-4236,1388,1537903,64007,14811,-5241,5731,1932,178263,80858,90152,241,1112,104,2695,111,540,997,34,114,283,-142,29929,3,0.0,0.0,1.0,-0.04067103973092775,-5.317794612249065,0.004903556051654337
U1456,C,4,H,5,84,-53852,-1458,-481,-4760,922,1571054,62867,8879,-4268,5866,2415,182844,98763,84869,253,1007,79,2705,186,441,1007,81,83,64,51,30078,4,0.0,0.0,1.0,-0.5046336535180695,-5.441436037467339,0.004333256082481196
U1456,C,4,H,5,86,-48966,-757,167,-4784,1358,1570442,57545,7907,-4893,4485,1963,180401,92397,89047,243,912,48,2432,380,538,998,54,61,215,-300,30282,47,0.0,0.0,1.0,-0.9528659408390122,-5.560885487027155,0.0038453698644830663
U1456,C,4,H,5,88,-32954,-1365,-476,-4008,1405,1581797,59493,9125,-5337,5052,1933,174500,78049,106625,262,801,81,2575,71,530,943,47,75,143,-42,30812,25,0.0,0.0,1.0,-0.3479187715892708,-5.399673079033192,0.004518057749007426
U1456,C,4,H,5,90,-53211,-1231,-351,-4780,1426,1532106,54272,4382,-4531,4888,1312,180539,104586,96344,233,1017,120,2577,242,517,957,42,98,251,-238,33891,57,0.0,0.0,1.0,-0.06372584331958087,-5.323938488262179,0.004873521569792393
U1456,C,4,H,5,92,-36289,-1860,-349,-4080,556,1529479,59249,9689,-5226,7027,1822,186048,86401,103705,277,750,107,3119,172,517,981,66,83,33,-37,48326,26,0.0,0.0,1.0,0.020641688887343284,-5.301455379463679,0.004984334527504286
U1456,C,4,H,5,94,-45664,-1402,-803,-3938,302,1538423,55490,8268,-5080,5674,1779,180527,88684,101702,232,748,105,4013,-19,598,1069,57,69,50,-310,77192,21,0.0,0.0,1.0,-0.23815162007129967,-5.370421224136844,0.004652171290672106
