FileName,Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ba_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2   40.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,4,6.04,7.56,0,0,40,15,17,10/26/2015 10:45,,40,,5634,106049,-1666,219,74704,-18413,25084,530319,24696,898,1521,234894,46899,-3831
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2   60.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,6,6.06,7.58,0,0,60,15,18,10/26/2015 10:46,,60,,7063,104775,-1600,-683,94763,-17088,34594,586260,29793,1258,790,319293,43162,-5011
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2   80.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,8,6.08,7.6,0,0,80,15,18,10/26/2015 10:46,,80,,6670,97753,-1541,-689,115714,-14679,38924,630527,27825,1139,628,380621,41651,-4658
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,10,6.1,7.62,0,0,100,15,18,10/26/2015 10:47,,100,,7188,104127,-1426,-2072,108088,-24695,37819,664276,28302,1799,470,388836,47256,-5273
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,12,6.12,7.64,0,0,120,15,18,10/26/2015 10:47,,120,,7250,105944,-1646,-1320,107879,-20019,39947,685343,27483,1540,921,392465,44028,-4896
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,14,6.14,7.66,0,0,140,15,18,10/26/2015 10:48,,140,,6830,109055,-1720,-2152,84342,-42340,31771,744496,29838,1256,742,353294,69687,-5616
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,16,6.16,7.68,0,0,160,15,18,10/26/2015 10:48,,160,,7070,106746,-1959,-972,103978,-21443,36970,741633,28159,1683,656,365079,51128,-5008
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,18,6.18,7.7,0,0,180,15,18,10/26/2015 10:49,,180,,8868,123074,-1773,-2134,93707,-32438,40713,847886,28207,1439,393,382393,57624,-5443
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,20,6.2,7.72,0,0,200,15,18,10/26/2015 10:49,,200,,5540,100902,-3084,-1890,91799,-53255,23913,877303,22974,889,689,309714,90264,-4026
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,22,6.22,7.74,0,0,220,15,18,10/26/2015 10:50,,220,,4359,86363,-2994,-2504,93398,-35642,20921,1096856,22015,108,737,275980,70610,-4282
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,24,6.24,7.76,0,0,240,15,19,10/26/2015 10:50,,240,,3610,73961,-5325,-2248,108213,-38262,16772,1256371,12407,-79,617,253258,76962,-2427
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,26,6.26,7.78,0,0,260,15,19,10/26/2015 10:51,,260,,3184,70008,-5375,-2679,101431,-46846,10018,1324149,10532,-43,322,205382,89776,-2942
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,28,6.28,7.8,0,0,280,15,18,10/26/2015 10:51,,280,,4801,86005,-4946,-342,95583,-38987,18724,1055062,25238,710,544,278602,75696,-4664
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,30,6.3,7.82,0,0,300,15,18,10/26/2015 10:52,,300,,9285,124491,-2010,-623,105049,-19947,50880,617831,32395,1519,904,449421,42925,-5606
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,32,6.32,7.84,0,0,320,15,18,10/26/2015 10:52,,320,,8463,116339,-2090,-904,106682,-20099,47565,668183,29892,1290,643,423137,45640,-5031
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,34,6.34,7.86,0,0,340,15,18,10/26/2015 10:53,,340,,8476,120136,-2010,-1345,95281,-34031,40991,704175,30796,1406,1300,385507,61738,-4841
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,36,6.36,7.88,0,0,360,15,18,10/26/2015 10:53,,360,,8517,120623,-1302,-955,105721,-19414,45985,625138,32434,1448,485,399670,42328,-5691
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,38,6.38,7.9,0,0,380,15,18,10/26/2015 10:54,,380,,6929,104655,-1911,-1795,95441,-37430,32373,711883,28479,873,998,350128,63799,-4888
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,40,6.4,7.92,0,0,400,15,18,10/26/2015 10:54,,400,,6189,103310,-3057,-926,121462,-16691,34434,764923,26949,819,766,354353,42464,-5240
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,42,6.42,7.94,0,0,420,15,18,10/26/2015 10:55,,420,,5434,105672,-2578,-853,97439,-30227,30597,804417,27115,932,1171,328872,63493,-5142
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,44,6.44,7.96,0,0,440,15,18,10/26/2015 10:55,,440,,4701,82119,-3079,-107,100690,-26270,26552,713944,22828,631,1069,289560,47365,-4270
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  460.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,46,6.46,7.98,0,0,460,15,18,10/26/2015 10:55,,460,,5590,99295,-3090,-38,106962,-30662,28791,757137,26814,1109,985,319012,58604,-4598
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  480.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,48,6.48,8,0,0,480,15,18,10/26/2015 10:56,,480,,6988,100854,-2909,35,128829,-6992,41978,633592,28457,1158,1798,379378,27362,-5153
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  500.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,50,6.5,8.02,0,0,500,15,18,10/26/2015 10:56,,500,,6312,97814,-1913,-806,119540,-29127,37685,612476,27267,1300,1707,352886,51615,-4953
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  520.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,52,6.52,8.04,0,0,520,15,18,10/26/2015 10:57,,520,,7062,103279,-1954,-1207,113140,-29117,38895,627773,27938,1211,1641,386203,55395,-4083
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  540.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,54,6.54,8.06,0,0,540,15,18,10/26/2015 10:57,,540,,4390,81975,-3676,-140,133514,-20559,28915,713595,23530,1122,1773,310449,51867,-4518
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  560.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,56,6.56,8.08,0,0,560,15,18,10/26/2015 10:58,,560,,6482,109284,-2602,-1884,99186,-32034,37546,807620,23154,1474,2228,346746,59845,-4518
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  580.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,58,6.58,8.1,0,0,580,15,18,10/26/2015 10:58,,580,,6965,110520,-2254,-1822,89326,-40535,35316,811141,23818,1190,2008,348339,69509,-4176
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  600.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,60,6.6,8.12,0,0,600,15,18,10/26/2015 10:59,,600,,6547,113341,-2713,-1547,99014,-27392,34350,820528,23718,959,1524,318267,56833,-4052
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  620.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,62,6.62,8.14,0,0,620,15,18,10/26/2015 10:59,,620,,6809,107495,-2870,-2945,87886,-38718,31858,996453,18889,711,1928,310384,72635,-3734
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  640.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,64,6.64,8.16,0,0,640,15,18,10/26/2015 11:00,,640,,5317,100782,-4239,-1739,96930,-29151,32955,993161,16821,592,1679,326395,63804,-3283
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  660.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,66,6.66,8.18,0,0,660,15,18,10/26/2015 11:00,,660,,5908,97755,-3705,-1995,110119,-19063,33696,1010637,16400,321,2680,297700,53302,-3463
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  680.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,68,6.68,8.2,0,0,680,15,18,10/26/2015 11:01,,680,,5291,96253,-4273,-445,100102,-36314,30471,889701,18835,880,933,313654,66587,-3722
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  700.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,70,6.7,8.22,0,0,700,15,18,10/26/2015 11:01,,700,,6092,99696,-3201,-1666,103200,-34350,32086,907738,20727,1037,1969,295259,67917,-4108
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  720.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,72,6.72,8.24,0,0,720,15,18,10/26/2015 11:02,,720,,5797,96802,-3056,-2676,89387,-52736,25197,989757,18728,464,1050,274926,78428,-3088
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  740.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,74,6.74,8.26,0,0,740,15,18,10/26/2015 11:02,,740,,6068,110183,-3280,-2438,102003,-15157,33849,1023745,20683,-23,1189,289419,44519,-3752
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  760.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,76,6.76,8.28,0,0,760,15,18,10/26/2015 11:03,,760,,4344,87691,-2834,-1899,113918,-26158,25632,940894,19939,468,1048,276542,58908,-3688
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  780.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,78,6.78,8.3,0,0,780,15,18,10/26/2015 11:03,,780,,5531,92588,-3495,-2049,108004,-15356,30119,1038068,17251,1069,810,276660,46370,-3446
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  800.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,80,6.8,8.32,0,0,800,15,18,10/26/2015 11:04,,800,,6316,100364,-3255,-2372,100346,-35473,31085,1010395,16229,844,1214,286270,66358,-3198
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  820.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,82,6.82,8.34,0,0,820,15,18,10/26/2015 11:04,,820,,6872,107091,-3171,-2263,95989,-33252,34166,951843,16538,495,1237,294638,60925,-3136
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  840.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,84,6.84,8.36,0,0,840,15,18,10/26/2015 11:05,,840,,7294,114706,-3582,-2085,99375,-15618,38157,1000557,16717,659,1570,286855,38359,-3241
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  860.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,86,6.86,8.38,0,0,860,15,18,10/26/2015 11:05,,860,,6570,115895,-2736,-2315,93921,-34982,36053,984017,17199,408,747,329682,63525,-2937
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  880.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,88,6.88,8.4,0,0,880,15,18,10/26/2015 11:06,,880,,6246,109771,-2706,-2346,100273,-35991,36589,952167,18095,486,480,356335,59984,-4075
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  900.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,90,6.9,8.42,0,0,900,15,18,10/26/2015 11:06,,900,,5692,98690,-3797,-1780,109866,-10585,35236,999384,17081,347,979,304828,44478,-3498
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  920.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,92,6.92,8.44,0,0,920,15,18,10/26/2015 11:07,,920,,5261,103139,-3892,-2574,87588,-42687,25090,1091853,17943,506,1025,267700,73630,-3926
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  940.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,94,6.94,8.46,0,0,940,15,18,10/26/2015 11:07,,940,,5635,102439,-3168,-1136,98984,-33560,29326,844183,23539,646,356,328496,59612,-4552
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  960.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,96,6.96,8.48,0,0,960,15,18,10/26/2015 11:07,,960,,8284,115234,-2371,-1551,105792,-23938,46469,799981,23917,1095,590,353811,52224,-3978
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2  980.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,98,6.98,8.5,0,0,980,15,18,10/26/2015 11:08,,980,,9184,130523,-1503,-1167,102317,-19278,52713,719608,27683,1101,797,369041,38887,-4565
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1000.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,100,7,8.52,0,0,1000,15,18,10/26/2015 11:08,,1000,,9658,129668,-972,-917,105529,-15675,55896,598736,34435,1272,1294,407644,37295,-5488
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1020.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,102,7.02,8.54,0,0,1020,15,18,10/26/2015 11:09,,1020,,10272,141215,-825,-1273,98372,-17191,56365,613503,32427,1128,1165,396967,38621,-5360
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1040.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,104,7.04,8.56,0,0,1040,15,18,10/26/2015 11:09,,1040,,11316,141504,-1308,-1736,86901,-23709,54953,678968,28274,1600,1206,367754,49384,-4427
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1060.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,106,7.06,8.58,0,0,1060,15,18,10/26/2015 11:10,,1060,,12788,152861,-1405,-2203,79386,-37628,58566,642977,28727,1737,1175,402835,58556,-4799
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1080.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,108,7.08,8.6,0,0,1080,15,18,10/26/2015 11:10,,1080,,7518,108473,-1551,-1456,103303,-31549,53733,603623,24863,1581,1383,386178,52521,-3931
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,110,7.1,8.62,0,0,1100,15,18,10/26/2015 11:11,,1100,,9630,133676,-1496,-1217,102701,-13363,57388,673543,23434,991,2618,390852,38013,-3823
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,112,7.12,8.64,0,0,1120,15,18,10/26/2015 11:11,,1120,,10224,136570,-1277,-1964,95992,-23400,54472,722666,23472,1420,2249,365664,46818,-4454
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,114,7.14,8.66,0,0,1140,15,18,10/26/2015 11:12,,1140,,8416,123398,-2699,-2193,89329,-29087,44429,883951,18684,631,1314,322376,65340,-3513
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,116,7.16,8.68,0,0,1160,15,18,10/26/2015 11:12,,1160,,7195,112104,-3732,-2053,97606,-30882,39657,931859,16126,488,1162,301977,61432,-3405
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,118,7.18,8.7,0,0,1180,15,18,10/26/2015 11:13,,1180,,6795,108028,-3322,-2105,103304,-12688,41712,969939,15061,332,1775,296355,45554,-3316
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,120,7.2,8.72,0,0,1200,15,18,10/26/2015 11:13,,1200,,5261,90953,-3136,-1787,109696,-27242,36184,968952,14325,91,1422,288741,55692,-2740
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,122,7.22,8.74,0,0,1220,15,18,10/26/2015 11:14,,1220,,6259,103395,-3492,-2654,94992,-34650,33801,1018462,14557,912,1500,303826,73005,-2746
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,124,7.24,8.76,0,0,1240,15,18,10/26/2015 11:14,,1240,,6683,108854,-2565,-2230,97169,-27545,38088,938538,15993,490,1105,323978,57907,-2803
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,126,7.26,8.78,0,0,1260,15,18,10/26/2015 11:15,,1260,,8882,124148,-2522,-1264,103750,-8636,49690,806252,21954,1361,958,373482,38102,-4505
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,128,7.28,8.8,0,0,1280,15,18,10/26/2015 11:15,,1280,,8256,112442,-2707,-1000,111798,-12989,45709,759172,21595,1807,595,392776,41297,-3869
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,130,7.3,8.82,0,0,1300,15,18,10/26/2015 11:16,,1300,,6541,97924,-3528,63,107706,-32297,35448,750272,21773,1152,387,376109,63453,-4183
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,132,7.32,8.84,0,0,1320,15,18,10/26/2015 11:16,,1320,,6139,100593,-3282,-1694,97953,-30378,30594,914953,17798,140,2052,274031,62477,-3328
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,134,7.34,8.86,0,0,1340,15,18,10/26/2015 11:17,,1340,,5296,89418,-3512,-1998,119378,-17946,34947,952501,15008,329,2010,290017,51146,-2694
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,136,7.36,8.88,0,0,1360,15,18,10/26/2015 11:17,,1360,,5903,96817,-4038,-1749,103830,-30189,33167,995943,14781,254,2036,292196,64686,-2760
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,138,7.38,8.9,0,0,1380,15,18,10/26/2015 11:17,,1380,,5932,96550,-3410,-1393,105615,-16772,32172,1000190,14563,382,1594,275603,50578,-3048
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,140,7.4,8.92,0,0,1400,15,18,10/26/2015 11:18,,1400,,4407,79781,-4041,-1212,123287,-15343,30262,996406,12480,453,840,261172,41862,-2293
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,142,7.42,8.94,0,0,1420,15,18,10/26/2015 11:18,,1420,,3964,77730,-4664,-2675,111618,-37540,21678,1103514,11383,-256,1939,248573,72975,-2148
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,144,7.44,8.96,0,0,1440,15,18,10/26/2015 11:19,,1440,,4265,80444,-4119,-2678,111462,-25384,24309,1072437,11452,143,1536,246043,57993,-2322
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1460.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,146,7.46,8.98,0,0,1460,15,17,10/26/2015 11:19,,1460,,1413,36149,-2435,-846,56897,4893,11527,539647,6061,532,737,131419,28797,-945
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 1 at  10kV\U1456A-2H-2 1480.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,2,H,2,148,7.48,9,0,0,1480,15,17,10/26/2015 11:20,,1480,,2546,51277,-2731,-1650,59301,-15731,13030,674539,8093,824,1031,152524,41726,-1962
